,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
01059,Alabama,Franklin,72.4,71.4,73.3,84.2,74.2,94.1,,,,,,,,,,,,,,,,71.6,70.5,72.7,689,616,568,663,253,164,374,,,,,,,993,703,1363,,,,,,,651,596,706,20,59,36,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,20,17,23,13,11,15,23,87,4660,15,1818,6,18,19,11,30,,,,,,,,,,,,,,,,,,,,,,38,36,39,3463,19,16,21,509,6,4,8,66,1521:1,452,95,,,,2.6,,,,2.2,2.8,2.5,,,,2.3,2.7,0.17,11327,-4702,32189,43361,0.74,0.63,0.85,49611,43649,55573,53750,37229,70271,,,,,,,42520,34762,50278,50474,45890,55058,38,68,33,6,3,5,2,9,,,,,,,,,,,,,,,,,,,,,,19,13,8,21,12,,,,,,,,,,,,,,,,,,,,,,20,13,8,20,,,,,,,,,,,,,,,,,,,,,,67,30,23,38,,,,,,,,,,,,,,,,,,,,,,0,56,3500,16,57.3,59.3,16,8231,73,70,77,983,9,6,13,62,6989,58,66,31932,24.5,17.6,1225,3.8,580,1.8,124,0.4,71,0.2,6137,19.2,23816,74.6,1257,4,3,6,50.0,22174,69.0
01061,Alabama,Geneva,71.1,69.9,72.2,,,,,,,,,,64.7,60.8,68.7,,,,,,,71.0,69.8,72.3,686,672,618,725,,,,,,,,,,981,769,1234,,,,,,,674,615,732,20,79,48,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,21,18,24,13,11,15,39,172,5050,19,1035,4,13,16,9,28,,,,,,,,,,,,,,,,,,,,,,39,38,41,2632,17,15,20,285,5,3,6,34,2976:1,255,96,,,,3.1,,,2.8,2.9,3.1,2.9,,,2.6,2.4,3.0,0.04,10249,-5665,41561,49093,0.85,0.70,0.99,51585,45555,57615,,,,78889,48790,108988,29041,19668,38414,38971,3606,74336,53198,47511,58885,54,23,21,7,5,5,3,10,,,,,,,,,,,,,,,,,,,,,,24,19,12,29,18,,,,,,,,,,,,,,,,,,,,,,21,16,10,24,,,,,,,,,,,,,,,,,,,,,,51,27,20,36,,,,,,,,,,,,,,,,,,,,,,0,41,2700,15,61.5,56.7,3,7870,76,72,79,1070,11,8,14,74,7703,71,78,26783,21.9,21.2,2390,8.9,341,1.3,125,0.5,20,0.1,1312,4.9,22090,82.5,144,1,0,1,50.8,26510,99.4
01063,Alabama,Greene,71.7,69.3,74.0,,,,,,,,,,,,,,,,,,,,,,220,708,603,813,,,,,,,,,,738,618,858,,,,,,,627,423,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,20,22,19,25,20,18,23,31,480,1670,21,2058,23,,,,,,,,,,,,,,,,,,,,,,,,,,48,47,50,577,14,12,17,51,3,2,4,27,3711:1,74,83,,,,2.5,,,,,,2.6,,,,,,,13678,-46688,30500,34977,0.87,0.07,1.67,35449,30517,40381,,,,,,,26963,23870,30056,,,,63092,19996,106188,85,29,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,30,67,,,,,,,,,,,,,,,,,,,,,,0,11,800,14,74.1,42.0,10,2112,74,68,79,339,13,7,20,56,1609,48,64,7422,21.8,25.1,5864,79.0,38,0.5,27,0.4,0,0.0,162,2.2,1270,17.1,3,0,0,1,53.5,7730,100.0
01065,Alabama,Hale,70.2,68.7,71.8,,,,,,,,,,67.4,65.2,69.5,,,,,,,74.0,71.9,76.1,395,726,649,803,,,,,,,,,,856,744,969,,,,,,,568,465,671,13,87,46,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,21,18,23,16,14,18,65,531,2440,16,1099,7,,,,,,,,,,,,,,,,,,,,,,,,,,45,43,46,1266,16,13,18,161,5,3,6,69,1460:1,175,93,,,,2.8,,,2.6,,3.1,2.6,,,2.4,,3.0,0.25,9944,-14408,29129,49574,0.59,0.47,0.71,44702,38084,51320,,,,,,,23398,20376,26420,,,,63974,54039,73909,69,26,30,5,5,17,10,27,,,,,,,,,,,,,,,,,,,,,,12,14,7,25,16,,,,,,,,,,,,,,,,,,,,,,27,37,24,53,,,,,,,,,,33,18,55,,,,,,,45,24,76,28,27,18,39,,,,,,,,,,,,,,,,,,,,,,1-4,18,1500,,69.8,50.8,7,4187,77,74,81,808,16,11,21,71,3815,66,75,14595,23.9,20.3,8306,56.9,48,0.3,54,0.4,6,0.0,236,1.6,5841,40.0,23,0,,,52.5,14785,100.0
01067,Alabama,Henry,74.3,72.9,75.7,,,,,,,,,,69.9,66.9,73.0,,,,,,,75.6,74.0,77.2,377,531,472,590,,,,,,,,,,706,570,841,,,,,,,483,417,550,11,71,35,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,19,16,22,12,10,14,43,287,2170,13,1392,8,,,,,,,,,,,,,,,,,,,,,,,,,,39,38,41,1419,15,12,17,196,5,4,7,23,4414:1,184,98,,,,2.8,,,2.6,,2.9,2.7,,,2.4,,2.9,0.07,9529,-5647,41072,51586,0.80,0.75,0.84,56702,49320,64084,,,,162813,86467,239159,27938,17862,38014,31094,6881,55307,68424,64486,72362,43,30,19,6,7,8,4,15,,,,,,,,,,,,,,,,,,,,,,23,25,15,38,27,,,,,,,,,,,,,,,,,,,,,,22,26,16,39,,,,,,,,,,,,,,,,,,,,,,23,19,12,29,,,,,,,,,,,,,,,,,,,,,,1-4,27,1700,,68.8,50.7,22,5454,82,78,85,493,8,5,10,79,5283,75,83,17655,20.3,23.7,4244,24.0,99,0.6,104,0.6,3,0.0,476,2.7,12419,70.3,56,0,0,1,51.4,17146,100.0
01069,Alabama,Houston,74.1,73.6,74.6,82.1,76.2,88.1,,,,,,,69.9,68.8,71.0,,,,,,,75.5,74.9,76.1,2079,532,508,556,300,192,446,,,,,,,741,684,798,,,,,,,472,445,499,79,74,59,93,,,,,,,,,,123,89,166,,,,,,,52,35,74,90,10,8,12,,,,,,,,,,17,13,22,,,,,,,5,4,8,13,11,15,19,16,22,12,10,14,377,418,15600,15,4308,4,40,13,9,17,,,,,,,,,,,,,,,,,,,,,,40,39,42,9853,16,14,18,952,4,3,5,202,496:1,1023,89,7,5,9,3.0,,,2.5,2.7,3.4,2.8,,,2.2,2.6,3.2,0.17,10752,-8717,39387,54950,0.72,0.69,0.75,56842,53496,60188,,,,110625,81734,139516,35137,32729,37545,51406,36033,66779,64729,62500,66958,55,46,18,61,9,9,7,11,,,,,,,,,,23,17,30,,,,,,,4,2,6,99,18,15,22,19,,,,,,,,,,,,,,,,,,,,,,109,21,17,24,,,,,,,,,,24,17,34,,,,,,,21,16,26,127,17,14,20,,,,,,,,,,15,10,22,,,,,,,18,14,22,72,181,11100,23,57.8,62.3,74,27196,65,64,66,5066,13,12,14,83,34312,82,84,108079,22.6,18.8,29502,27.3,640,0.6,1320,1.2,117,0.1,4210,3.9,70307,65.1,538,1,,,52.0,36788,34.3
01071,Alabama,Jackson,71.5,70.8,72.3,,,,,,,,,,71.7,67.3,76.2,,,,,,,70.9,70.2,71.7,1411,675,638,713,,,,,,,,,,728,542,958,,,,,,,707,666,748,29,61,41,88,,,,,,,,,,,,,,,,,,,,,,24,6,4,9,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,23,12,10,14,46,102,8730,17,2859,5,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,42,5278,17,15,19,554,5,3,6,87,1150:1,553,94,11,5,16,3.1,,,2.6,2.7,3.1,2.7,,,2.4,2.7,2.7,0.11,11074,-1941,35467,53019,0.67,0.58,0.76,51965,45710,58220,46534,15865,77203,43385,27853,58917,36625,19502,53748,27763,11341,44185,47829,44345,51313,54,54,22,11,4,5,3,8,,,,,,,,,,,,,,,,,,,,,,55,19,14,25,21,,,,,,,,,,,,,,,,,,,,,,60,23,18,30,,,,,,,,,,,,,,,,,,,,,,114,31,26,37,,,,,,,,,,,,,,,,,,,,,,0,58,5000,12,58.4,60.7,15,15733,76,74,79,1815,9,7,11,83,17198,81,85,52891,20.4,21.0,1749,3.3,806,1.5,326,0.6,75,0.1,1842,3.5,46854,88.6,358,1,0,1,50.6,39597,75.3
01073,Alabama,Jefferson,72.9,72.7,73.2,92.1,82.8,101.5,,,,84.1,81.5,86.6,70.1,69.7,70.5,,,,,,,75.0,74.7,75.3,13080,573,563,583,341,288,394,,,,161,120,211,714,697,732,,,,,,,483,470,496,574,86,79,93,67,46,94,,,,,,,122,110,134,,,,,,,52,44,61,555,9,9,10,6,4,9,,,,,,,14,13,15,,,,,,,5,5,6,12,10,13,18,16,20,13,11,14,3790,679,85570,13,82879,13,808,41,38,44,15,8,25,,,,,,,36,32,40,,,,,,,49,45,53,38,37,39,50333,13,12,14,5558,4,3,4,196,510:1,7203,91,7,6,9,2.8,,3.4,2.4,2.3,3.5,2.6,,3.6,2.1,2.3,3.3,0.35,12261,-16855,47675,59999,0.79,0.76,0.83,61996,59888,64104,41976,31914,52038,80087,71823,88351,44423,42490,46356,49322,42950,55694,84059,80675,87443,49,64,33,307,7,25,23,26,11,7,17,,,,,,,49,46,52,,,,,,,6,5,7,470,14,13,15,14,10,5,18,,,,,,,8,6,9,,,,,,,20,18,22,1114,34,32,36,16,10,24,,,,,,,53,50,57,,,,,,,20,18,22,771,17,16,18,20,14,27,,,,,,,19,17,21,,,,,,,15,13,17,146,344,65900,7,66.0,64.1,130,170356,64,63,65,39049,15,14,16,87,231144,86,88,665409,22.5,17.1,288514,43.4,1925,0.3,12624,1.9,325,0.0,29281,4.4,324640,48.8,6512,1,1,1,52.5,81445,12.1
01075,Alabama,Lamar,73.1,71.6,74.6,,,,,,,,,,,,,,,,,,,,,,340,610,541,680,,,,,,,,,,901,641,1232,,,,,,,594,522,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,23,12,10,13,24,206,2350,17,61,0,,,,,,,,,,,,,,,,,,,,,,,,,,40,38,41,1128,15,12,17,147,5,3,6,80,1246:1,151,93,,,,3.1,,,,,,3.1,,,,,,0.02,10105,-3916,37538,45724,0.82,0.67,0.97,51523,44808,58238,,,,,,,26731,6211,47251,,,,53730,48739,58721,50,20,26,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,14,7,27,,,,,,,,,,,,,,,,,,,,,,31,32,22,45,,,,,,,,,,,,,,,,,,,,,,0,21,1400,15,67.0,55.7,6,3858,75,71,79,336,7,4,10,70,3635,66,74,13705,21.8,22.5,1383,10.1,61,0.4,17,0.1,2,0.0,290,2.1,11726,85.6,7,0,0,1,50.6,13972,100.0
01077,Alabama,Lauderdale,75.4,74.8,75.9,,,,,,,,,,71.0,69.0,73.0,,,,,,,75.6,75.0,76.2,1720,483,458,507,,,,,,,,,,700,600,799,,,,,,,471,445,497,39,46,33,63,,,,,,,,,,,,,,,,,,,,,,43,7,5,9,,,,,,,,,,,,,,,,,,,,,,12,10,14,19,16,21,11,9,13,100,123,12740,14,5999,6,35,12,9,17,,,,,,,,,,,,,,,,,,,,,,40,38,42,8519,16,13,18,838,4,3,6,121,827:1,943,96,4,1,6,3.1,,,2.6,2.9,3.3,3.0,,,2.6,3.3,3.1,0.19,11330,-2981,40659,55352,0.73,0.67,0.80,59023,53220,64826,51397,46507,56287,,,,31670,21062,42278,58063,46697,69429,60539,55273,65805,47,51,27,28,6,6,5,9,,,,,,,,,,,,,,,,,,,,,,63,13,10,17,14,,,,,,,,,,,,,,,,,,,,,,66,14,11,18,,,,,,,,,,,,,,,,,,,,,,140,22,18,25,,,,,,,,,,20,11,34,,,,,,,23,19,27,19,147,8500,20,60.4,67.1,65,25815,68,66,69,3995,11,9,13,80,30737,78,82,95878,19.2,20.8,9570,10.0,481,0.5,1019,1.1,78,0.1,3057,3.2,80154,83.6,814,1,1,1,51.8,48806,52.2
01079,Alabama,Lawrence,71.6,70.6,72.5,,,,,,,,,,66.8,63.3,70.4,,,,,,,70.7,69.6,71.8,843,663,616,711,,,,,,,,,,951,764,1138,,,,,,,700,645,755,28,90,60,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,23,12,10,14,25,89,4970,15,1839,5,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,40,3625,19,16,21,399,5,4,7,42,2372:1,328,92,,,,2.9,,,1.9,,2.9,2.7,,,2.3,,2.8,0.07,10917,-2967,42231,54142,0.78,0.69,0.87,55516,48135,62897,103935,79084,128786,115446,74205,156687,39177,33211,45143,52308,43533,61083,55856,50078,61634,55,69,30,8,5,6,3,10,,,,,,,,,,,,,,,,,,,,,,36,25,17,35,22,,,,,,,,,,,,,,,,,,,,,,38,23,16,32,,,,,,,,,,,,,,,,,,,,,,77,33,26,42,,,,,,,,,,61,34,100,,,,,,,34,26,44,1-4,72,3400,,62.6,63.5,15,10191,79,77,82,907,8,5,10,70,8960,65,74,33214,21.7,19.2,3340,10.1,1917,5.8,88,0.3,10,0.0,946,2.8,25365,76.4,174,1,0,1,51.0,33071,100.0
01081,Alabama,Lee,77.2,76.7,77.6,109.9,67.4,152.5,,,,99.7,73.8,125.6,73.0,72.0,74.1,,,,,,,77.9,77.4,78.4,2123,400,383,417,170,109,253,,,,123,73,195,544,502,586,,,,,,,377,357,398,104,60,49,72,,,,,,,,,,136,103,177,,,,,,,37,26,50,91,7,6,8,,,,,,,,,,12,9,17,,,,,,,4,3,6,12,10,14,17,15,20,11,10,13,330,219,23020,13,15524,11,53,10,8,14,,,,,,,,,,,,,,,,,,,,,,36,35,38,16072,14,12,16,1517,4,3,5,75,1339:1,1621,91,,,,3.1,,,2.7,2.6,3.4,3.0,,3.6,2.5,2.7,3.3,0.10,10622,-5116,45961,58498,0.79,0.73,0.85,59637,54835,64439,,,,82774,65694,99854,39638,37092,42184,44609,36751,52467,69287,65972,72602,38,32,26,47,5,9,7,10,,,,,,,,,,26,20,33,,,,,,,4,2,5,110,13,10,15,13,,,,,,,,,,8,5,13,,,,,,,15,11,18,139,17,14,19,,,,,,,,,,31,24,40,,,,,,,13,10,17,159,14,12,16,,,,,,,,,,19,14,25,,,,,,,13,11,16,6,136,15900,9,57.7,61.9,83,42517,65,63,67,10173,17,15,18,86,56058,84,88,180773,20.6,13.6,41078,22.7,651,0.4,7646,4.2,166,0.1,7317,4.0,121229,67.1,2195,1,1,2,50.7,45982,26.4
01083,Alabama,Limestone,76.4,75.9,77.0,,,,,,,84.5,78.2,90.9,77.3,75.5,79.2,,,,,,,75.8,75.2,76.4,1592,427,406,449,267,174,391,,,,,,,418,359,477,,,,,,,448,423,473,50,51,38,67,,,,,,,,,,,,,,,,,,,,,,41,6,4,8,,,,,,,,,,,,,,,,,,,,,,11,10,13,18,15,20,11,9,12,132,145,12080,12,5320,6,15,5,3,8,,,,,,,,,,,,,,,,,,,,,,39,37,40,8980,14,12,16,1107,4,3,6,65,1540:1,1341,89,9,4,14,2.9,,,2.6,2.4,3.1,2.8,,,2.4,2.5,2.9,0.08,8814,-3144,47489,66167,0.72,0.63,0.81,83159,78824,87494,53531,43970,63092,162847,77933,247761,53476,41365,65587,53764,27433,80095,84890,80334,89446,39,41,19,17,3,7,5,9,,,,,,,,,,11,5,20,,,,,,,6,4,8,79,15,12,18,16,,,,,,,,,,,,,,,,,,,,,,93,19,15,23,,,,,,,,,,,,,,,,,,,,,,129,19,16,22,,,,,,,,,,16,9,27,,,,,,,20,16,24,53,41,10800,9,67.0,59.2,29,29968,78,75,80,2947,8,7,9,88,33854,86,89,110900,21.7,15.9,15540,14.0,981,0.9,2316,2.1,183,0.2,7413,6.7,82563,74.4,972,1,1,1,49.7,52834,51.0
01085,Alabama,Lowndes,68.4,66.4,70.5,,,,,,,,,,66.4,64.1,68.7,,,,,,,73.0,68.2,77.9,302,846,743,949,,,,,,,,,,956,825,1087,,,,,,,606,449,798,14,147,80,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,18,20,18,23,17,15,20,46,549,1680,16,2283,20,,,,,,,,,,,,,,,,,,,,,,,,,,46,45,48,750,14,11,16,84,4,2,5,31,3259:1,77,83,,,,2.2,,,,,,2.2,,,,,,0.08,16197,-38643,34185,44135,0.77,0.57,0.98,42268,36332,48204,,,,,,,26110,24160,28060,,,,81159,73623,88695,96,32,34,1,2,47,32,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,69,48,96,,,,,,,,,,,,,,,,,,,,,,24,34,22,51,,,,,,,,,,,,,,,,,,,,,,0,6,900,7,89.2,50.4,10,3100,77,73,82,697,19,14,25,62,2461,56,67,9777,21.8,20.5,7069,72.3,34,0.3,48,0.5,4,0.0,176,1.8,2385,24.4,3,0,0,1,52.0,10311,100.0
01087,Alabama,Macon,72.0,70.6,73.5,,,,,,,,,,71.0,69.3,72.7,,,,,,,73.5,70.2,76.7,460,669,601,737,,,,,,,,,,724,643,804,,,,,,,564,427,730,12,72,37,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,22,17,14,19,105,633,2510,13,4741,22,,,,,,,,,,,,,,,,,,,,,,,,,,46,44,48,1413,14,12,17,96,3,2,4,97,1029:1,137,93,9,3,14,2.3,,,,,,2.0,,,,,,0.08,13562,-31816,34371,45259,0.76,0.63,0.89,36601,31151,42051,,,,,,,36512,30608,42416,73370,26977,119763,71771,52156,91386,97,57,42,8,9,42,31,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,47,34,63,,,,,,,,,,,,,,,,,,,,,,35,27,19,37,,,,,,,,,,,,,,,,,,,,,,0,7,1400,5,57.4,50.1,14,4489,63,60,66,1014,16,13,20,71,5069,68,74,18516,16.8,21.5,14584,78.8,63,0.3,107,0.6,3,0.0,472,2.5,3076,16.6,66,0,0,1,54.4,10529,53.9
01089,Alabama,Madison,76.7,76.4,76.9,84.9,81.7,88.1,,,,87.0,84.1,89.9,73.9,73.3,74.6,,,,,,,76.8,76.5,77.2,5542,418,407,430,225,180,270,,,,154,115,201,525,498,552,,,,,,,413,399,427,228,62,54,70,48,27,79,,,,,,,92,74,113,,,,,,,53,43,63,202,7,6,8,,,,,,,,,,11,8,13,,,,,,,6,5,7,10,9,12,16,14,19,10,9,12,864,258,42710,11,31281,9,309,27,24,30,,,,,,,,,,25,20,32,,,,,,,31,27,35,39,37,40,26882,11,10,13,3692,4,3,5,155,645:1,3924,93,5,4,7,3.2,,3.5,2.7,2.5,3.6,3.0,,3.9,2.4,2.5,3.3,0.13,10499,-2103,50591,75131,0.67,0.63,0.72,80426,76110,84742,95213,87966,102460,96833,72570,121096,52552,48532,56572,56138,48772,63504,91033,88111,93955,32,48,20,148,7,8,7,9,,,,,,,,,,20,16,23,,,,,,,4,3,5,300,15,13,17,16,,,,,,,,,,7,5,10,,,,,,,19,17,22,342,18,16,20,,,,,,,,,,25,20,29,,,,,,,18,15,20,356,14,12,15,18,12,27,,,,,,,17,14,21,,,,,,,13,11,14,265,188,37200,12,69.9,74.1,83,108545,68,67,69,16288,11,10,11,90,143789,89,91,403565,21.2,16.0,99738,24.7,2993,0.7,10925,2.7,410,0.1,22567,5.6,256725,63.6,3865,1,1,1,50.6,66383,17.1
01091,Alabama,Marengo,70.7,69.3,72.1,,,,,,,,,,68.0,66.1,69.9,,,,,,,74.2,72.2,76.2,479,684,618,750,,,,,,,,,,838,737,938,,,,,,,498,413,582,20,107,65,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,22,15,13,17,31,194,2990,15,2785,13,,,,,,,,,,,,,,,,,,,,,,,,,,44,42,45,1493,14,12,16,166,4,3,5,75,1339:1,274,89,,,,2.7,,,2.5,,3.1,2.6,,,2.3,,2.9,0.15,11942,-23709,36555,58251,0.63,0.45,0.81,45587,40038,51136,,,,,,,29299,23015,35583,,,,69760,55431,84089,65,29,28,7,5,15,9,23,,,,,,,,,,,,,,,,,,,,,,13,16,8,27,14,,,,,,,,,,,,,,,,,,,,,,23,24,15,36,,,,,,,,,,25,13,43,,,,,,,26,13,46,36,27,19,37,,,,,,,,,,35,22,52,,,,,,,18,9,33,0,40,1900,21,74.6,47.5,20,5038,68,65,71,676,10,6,14,77,5692,73,81,18745,22.3,20.6,9573,51.1,53,0.3,72,0.4,34,0.2,616,3.3,8234,43.9,0,0,0,1,52.5,13096,67.8
01093,Alabama,Marion,72.4,71.4,73.5,,,,,,,,,,,,,,,,,,,,,,737,636,587,684,,,,,,,,,,697,459,1014,,,,,,,648,597,699,23,85,54,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,17,20,17,23,11,10,13,39,156,5220,18,317,1,10,11,5,21,,,,,,,,,,,,,,,,,,,,,,37,35,39,2816,17,14,19,259,4,3,5,96,1041:1,324,90,17,7,26,3.1,,,,,,2.8,,,,,,0.05,10297,-1689,34145,50346,0.68,0.60,0.75,47742,41189,54295,8942,7109,10775,,,,27898,9750,46046,56850,30594,83106,50463,46486,54440,48,44,28,9,6,,,,,,,,,,,,,,,,,,,,,,,,,31,22,15,32,21,,,,,,,,,,,,,,,,,,,,,,30,20,14,29,,,,,,,,,,,,,,,,,,,,,,51,24,18,32,,,,,,,,,,,,,,,,,,,,,,1-4,21,2900,,59.1,57.1,6,8031,73,70,76,615,6,4,8,75,8314,72,78,29156,21.0,21.5,1158,4.0,151,0.5,101,0.3,22,0.1,853,2.9,26554,91.1,75,0,0,1,50.4,29341,100.0
01095,Alabama,Marshall,72.6,72.0,73.2,89.2,71.6,106.7,,,,,,,71.1,66.0,76.2,,,,,,,72.2,71.5,72.8,2052,597,570,624,380,296,481,,,,,,,757,564,995,,,,,,,622,592,652,61,57,44,74,96,65,138,,,,,,,,,,,,,,,,40,27,58,51,5,4,7,,,,,,,,,,,,,,,,,,,,,,13,11,15,20,17,22,11,10,13,127,158,14200,15,9331,10,69,24,18,30,,,,,,,,,,,,,,,,,,,,,,38,36,39,10790,19,17,21,1136,4,3,6,106,947:1,1293,91,8,4,11,2.8,,,2.4,2.2,3.0,2.8,,,2.2,2.4,3.0,0.17,10349,-2555,40063,52482,0.76,0.70,0.82,53388,49526,57250,,,,,,,43889,29978,57800,52010,44936,59084,59193,56680,61706,46,53,21,25,4,5,3,7,,,,,,,,,,,,,,,,,,,,,,81,17,13,21,17,,,,,,,,,,,,,,,,,,,,,,69,14,11,18,,,,,,,,,,,,,,,,,,,,,,161,24,20,28,15,8,24,,,,,,,,,,,,,,,,26,21,30,7,109,10900,11,59.1,65.6,37,27083,75,74,77,3263,10,8,11,87,31363,86,89,99423,25.5,17.4,2648,2.7,1186,1.2,783,0.8,386,0.4,15915,16.0,77912,78.4,3129,3,3,4,50.5,52370,53.7
01097,Alabama,Mobile,73.0,72.8,73.3,98.3,88.5,108.1,75.2,71.5,78.9,83.5,80.2,86.7,70.4,69.9,70.9,,,,,,,74.1,73.7,74.4,8586,587,574,600,233,182,294,564,438,715,270,211,340,716,691,741,,,,,,,541,525,557,344,81,72,89,,,,,,,,,,113,97,129,,,,,,,61,51,72,315,8,7,9,,,,,,,,,,11,10,13,,,,,,,6,5,7,13,12,15,20,17,22,14,12,15,1939,563,57880,14,40126,10,261,21,19,24,,,,,,,,,,16,12,20,,,,,,,26,23,30,41,39,42,41548,17,16,19,3470,4,3,5,163,615:1,4145,88,10,8,12,2.8,,3.0,2.5,2.7,3.1,2.7,,3.2,2.4,2.6,2.9,0.25,10755,-10344,40376,57138,0.71,0.68,0.73,54315,51681,56949,51477,12614,90340,59792,50964,68620,38667,36128,41206,48576,38316,58836,69770,67494,72046,67,57,27,179,7,17,16,19,,,,,,,,,,36,33,40,,,,,,,7,5,8,302,15,13,16,15,,,,,,,,,,7,5,9,,,,,,,21,18,23,526,25,23,28,,,,,,,,,,39,35,44,,,,,,,19,17,22,565,20,18,21,,,,,,,,,,19,16,21,,,,,,,21,19,23,95,499,42600,14,58.7,60.5,102,101334,63,63,64,22320,15,14,16,81,129736,80,82,411411,23.1,17.5,149772,36.4,3876,0.9,8835,2.1,178,0.0,13124,3.2,228976,55.7,3465,1,1,1,52.1,92902,22.4
01099,Alabama,Monroe,71.5,70.1,72.9,,,,,,,,,,69.0,66.5,71.4,,,,,,,73.5,71.8,75.2,504,667,604,730,,,,,,,,,,819,708,931,,,,,,,571,494,647,15,78,44,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,21,18,24,15,13,17,35,208,3210,16,2614,11,,,,,,,,,,,,,,,,,,,,,,,,,,41,39,42,1738,16,13,18,150,4,2,5,67,1493:1,194,93,,,,2.5,,,2.2,,2.8,2.5,,,2.4,,2.7,0.35,11275,-13028,33413,53171,0.63,0.51,0.75,47498,42177,52819,,,,56111,55276,56946,28563,24580,32546,,,,58187,51882,64492,63,40,31,9,9,16,11,24,,,,,,,,,,,,,,,,,,,,,,13,15,8,26,13,,,,,,,,,,,,,,,,,,,,,,22,21,13,32,,,,,,,,,,,,,,,,,,,,,,53,36,27,47,,,,,,,,,,38,24,58,,,,,,,35,23,51,0,37,2100,18,65.1,48.3,9,5285,72,69,76,658,10,7,14,61,4421,56,65,19404,20.9,21.9,7985,41.2,269,1.4,98,0.5,8,0.0,358,1.8,10355,53.4,15,0,0,1,52.1,15488,78.3
