,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
08061,Colorado,Kiowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,8,7,10,0,0,130,9,498,36,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,32,71,9,8,11,19,5,3,7,281,356:1,,,,,,3.6,,,,,,3.7,,,,,,0.05,11628,-4159,34432,50000,0.69,0.51,0.87,55573,47074,64072,,,,,,,,,,58281,25071,91491,44632,31750,57514,51,,29,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,86.0,52.3,22,407,74,67,81,106,21,8,34,83,459,76,91,1424,23.7,25.6,7,0.5,15,1.1,10,0.7,3,0.2,134,9.4,1235,86.7,33,3,0,9,49.6,1446,100.0
08063,Colorado,Kit Carson,76.2,73.9,78.5,,,,,,,,,,,,,,,,,,,,,,100,414,327,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,18,15,20,9,7,10,6,105,710,10,772,9,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,31,595,16,13,18,149,8,6,11,129,773:1,,,,,,2.5,,,,,,,,,,,,0.10,15597,-2473,41943,51962,0.81,0.60,1.02,56720,53004,60436,,,,,,,,,,55000,37136,72864,59444,51697,67191,54,,32,6,13,,,,,,,,,,,,,,,,,,,,,,,,,16,47,26,80,45,,,,,,,,,,,,,,,,,,,,,,11,31,15,55,,,,,,,,,,,,,,,,,,,,,,15,29,16,48,,,,,,,,,,,,,,,,,,,,,,,5,900,6,75.8,58.0,22,2004,67,62,73,277,10,6,14,88,2632,86,91,6961,25.1,21.3,50,0.7,123,1.8,50,0.7,15,0.2,1332,19.1,5358,77.0,79,1,0,3,49.3,7087,100.0
08065,Colorado,Lake,82.2,79.1,85.3,79.8,74.9,84.8,,,,,,,,,,,,,,,,81.6,77.6,85.6,89,322,257,399,354,225,532,,,,,,,,,,,,,,,,351,264,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,12,14,12,16,8,6,9,7,111,630,9,1671,23,12,51,26,89,,,,,,,,,,,,,,,,,,,,,,28,27,30,822,17,15,20,131,8,6,11,164,611:1,76,73,,,,2.4,,,,,,2.3,,,,,,0.02,14899,-5276,43918,60508,0.73,0.48,0.98,71326,63179,79473,114215,91587,136843,,,,,,,,,,78731,66531,90931,48,,43,3,10,,,,,,,,,,,,,,,,,,,,,,,,,12,30,15,52,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,700,13,66.1,51.6,28,2196,77,72,83,242,9,3,14,87,2470,80,94,7327,20.0,15.3,67,0.9,215,2.9,79,1.1,6,0.1,2558,34.9,4448,60.7,335,5,1,8,46.0,2898,39.0
08067,Colorado,La Plata,81.1,80.3,81.9,79.0,76.6,81.4,75.3,69.3,81.2,,,,,,,,,,,,,81.8,80.9,82.7,568,260,237,283,349,268,445,588,426,792,,,,,,,,,,,,,229,205,253,29,60,40,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,12,15,13,17,7,6,8,65,132,5060,9,2145,4,23,14,9,20,,,,,,,,,,,,,,,,,,,,,,27,25,28,4056,12,10,14,730,7,5,9,171,584:1,636,82,5,2,8,3.0,,,,2.8,3.1,2.7,,,,2.4,2.8,0.07,13559,2333,52248,63099,0.83,0.75,0.90,79358,73295,85421,63627,46814,80440,,,,,,,50647,38340,62954,85701,81138,90264,23,,33,44,17,5,3,7,,,,,,,,,,,,,,,,,,,,,,67,23,17,29,24,26,13,48,,,,,,,,,,,,,,,,21,16,29,63,22,17,29,30,15,54,,,,,,,,,,,,,,,,20,14,26,49,13,9,17,,,,,,,,,,,,,,,,,,,,,,,22,5000,4,79.1,60.0,56,16036,71,69,73,2623,12,10,14,85,19339,83,87,56607,17.3,20.8,319,0.6,4335,7.7,502,0.9,55,0.1,7406,13.1,44322,78.3,187,0,0,1,49.3,36524,65.6
08069,Colorado,Larimer,81.0,80.7,81.3,79.5,78.4,80.7,,,,85.6,83.0,88.3,78.0,74.6,81.3,,,,,,,81.0,80.7,81.3,3252,262,253,271,320,283,357,505,320,758,180,126,249,360,245,511,,,,,,,259,249,269,114,35,29,41,37,24,56,,,,,,,,,,,,,,,,35,28,43,87,4,3,5,5,3,8,,,,,,,,,,,,,,,,4,3,5,9,8,11,15,13,18,7,6,8,317,100,32050,9,14135,5,188,17,15,20,18,12,27,,,,,,,,,,,,,,,,17,15,20,26,24,28,20381,9,8,10,2983,4,3,5,136,737:1,3564,84,4,3,6,3.4,,3.7,3.1,2.8,3.6,3.3,,3.9,3.0,2.6,3.5,0.06,13278,2444,55553,72076,0.77,0.74,0.80,88338,81900,94776,78676,52324,105028,81918,70865,92971,70735,52745,88725,75199,69638,80760,89410,86656,92164,27,63,35,209,12,2,1,2,3,2,6,,,,,,,,,,,,,,,,1,1,2,394,21,19,24,22,14,9,20,,,,,,,,,,,,,,,,23,20,25,220,12,11,14,7,4,12,,,,,,,,,,,,,,,,14,12,15,237,10,8,11,11,8,16,,,,,,,,,,,,,,,,10,8,11,,253,32500,8,82.4,69.4,113,96055,65,64,65,22800,16,15,17,92,137017,91,93,366778,18.1,17.5,4062,1.1,4254,1.2,9102,2.5,419,0.1,46714,12.7,296698,80.9,3347,1,1,1,49.9,36783,10.2
08071,Colorado,Las Animas,74.8,73.1,76.5,71.6,68.9,74.2,,,,,,,,,,,,,,,,76.1,73.6,78.7,317,537,470,604,700,575,825,,,,,,,,,,,,,,,,459,374,543,11,91,45,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,14,19,10,9,12,24,187,2290,16,1958,13,27,62,41,90,91,52,148,,,,,,,,,,,,,,,,43,20,79,31,30,32,999,13,11,15,125,5,3,6,21,4776:1,,,,,,3.2,,,,3.1,3.3,3.1,,,,3.0,3.4,0.13,17742,-1482,40068,44869,0.89,0.77,1.01,49097,42520,55674,29936,6831,53041,,,,,,,43045,27776,58314,51909,47365,56453,59,,32,7,10,11,5,20,,,,,,,,,,,,,,,,,,,,,,26,38,24,58,36,42,20,76,,,,,,,,,,,,,,,,39,20,67,24,33,21,49,44,23,75,,,,,,,,,,,,,,,,28,14,51,24,24,15,36,,,,,,,,,,,,,,,,,,,,,,,22,1300,17,70.0,50.7,41,4688,71,67,74,941,15,12,19,83,5504,80,86,14327,18.1,26.1,222,1.5,578,4.0,210,1.5,15,0.1,5803,40.5,7719,53.9,225,2,0,3,48.2,6232,42.8
08073,Colorado,Lincoln,78.4,76.2,80.7,,,,,,,,,,,,,,,,,,,,,,69,349,270,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,17,14,19,9,8,11,13,266,590,11,420,8,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,33,297,11,9,13,52,5,3,6,254,394:1,,,,,,3.1,,,,,,3.0,,,,,,0.08,12437,-3251,44539,47056,0.95,0.71,1.18,54345,46708,61982,,,,,,,,,,,,,,,,41,,30,4,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,500,22,61.4,53.4,17,1368,71,66,76,222,12,7,18,77,1487,71,83,5510,20.3,18.5,270,4.9,104,1.9,75,1.4,29,0.5,846,15.4,4141,75.2,59,1,0,3,42.5,5675,100.0
08075,Colorado,Logan,75.4,74.1,76.7,74.9,70.6,79.3,,,,,,,,,,,,,,,,75.0,73.6,76.5,379,495,443,547,502,354,693,,,,,,,,,,,,,,,,518,458,578,15,80,45,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,16,14,19,9,8,10,30,160,2230,10,1797,8,15,23,13,38,,,,,,,,,,,,,,,,,,,,,,32,30,33,1404,13,11,15,221,6,4,7,96,1041:1,177,86,,,,,,,,,,,,,,,,0.06,15366,2436,39905,50354,0.79,0.65,0.94,58976,50786,67166,,,,,,,36364,35937,36791,56328,16419,96237,54032,47936,60128,45,,28,9,6,,,,,,,,,,,,,,,,,,,,,,,,,26,24,15,36,24,,,,,,,,,,,,,,,,,,,,,,23,21,13,32,,,,,,,,,,,,,,,,,,,,,,26,17,11,25,,,,,,,,,,,,,,,,,,,,,,,41,1800,23,59.8,68.3,57,5713,72,68,75,681,9,6,12,86,6833,82,89,20823,18.0,19.6,733,3.5,382,1.8,207,1.0,33,0.2,3614,17.4,15800,75.9,239,1,0,2,44.1,9250,43.0
08077,Colorado,Mesa,77.0,76.5,77.4,76.8,75.5,78.2,,,,,,,,,,,,,,,,76.9,76.4,77.4,2308,395,378,412,401,349,453,627,383,969,,,,,,,,,,,,,399,380,418,73,49,38,61,44,25,73,,,,,,,,,,,,,,,,53,40,69,50,4,3,6,,,,,,,,,,,,,,,,,,,,,,11,10,13,17,15,20,8,7,9,183,136,17110,11,12976,9,107,23,19,27,,,,,,,,,,,,,,,,,,,,,,31,30,32,11781,13,11,15,1806,5,4,7,168,596:1,1655,79,5,3,7,3.0,,,,2.6,3.0,2.8,,,,2.4,2.9,0.05,12753,62,47360,58892,0.80,0.74,0.87,69578,64786,74370,53750,22072,85428,,,,116518,39452,193584,58509,49775,67243,69396,66965,71827,45,69,31,86,10,5,4,7,10,6,16,,,,,,,,,,,,,,,,4,3,5,244,31,27,35,32,20,12,31,,,,,,,,,,,,,,,,32,28,37,160,21,18,24,17,10,26,,,,,,,,,,,,,,,,21,18,25,148,14,12,16,11,7,18,,,,,,,,,,,,,,,,15,12,17,,309,15200,20,77.6,72.1,82,45317,72,71,73,8651,14,13,16,90,56765,89,91,158636,20.3,21.1,1129,0.7,2514,1.6,1776,1.1,225,0.1,24628,15.5,127199,80.2,1528,1,1,1,50.3,19730,12.7
08079,Colorado,Mineral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,14,12,16,6,5,8,,,80,11,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,28,57,11,8,13,9,7,5,9,215,466:1,,,,,,,,,,,,,,,,,,,,,36250,61500,0.59,0.33,0.85,69794,59435,80153,,,,,,,,,,,,,,,,40,,23,2,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,100.0,27.7,0,308,74,65,83,52,13,0,29,90,378,82,98,931,12.9,30.6,4,0.4,5,0.5,6,0.6,0,0.0,60,6.4,842,90.4,0,0,0,8,48.7,865,100.0
08081,Colorado,Moffat,74.6,72.9,76.2,82.3,75.6,89.0,,,,,,,,,,,,,,,,73.5,71.7,75.4,225,488,421,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,9,7,10,11,101,1700,13,2028,15,18,45,27,72,,,,,,,,,,,,,,,,,,,,,,30,29,32,1023,13,11,15,215,6,4,8,99,1014:1,118,83,,,,3.1,,,,2.6,3.3,2.7,,,,2.3,2.9,0.02,10941,994,50923,59252,0.86,0.61,1.10,69088,58970,79206,23158,4926,41390,,,,,,,47734,42047,53421,69722,59599,79845,43,,28,3,3,,,,,,,,,,,,,,,,,,,,,,,,,20,31,19,48,30,,,,,,,,,,,,,,,,,,,,,,12,18,9,32,,,,,,,,,,,,,,,,,,,,,,21,23,14,35,,,,,,,,,,,,,,,,,,,,,,,1-4,1500,,76.0,57.5,38,3467,67,61,72,742,15,10,20,85,4392,81,89,13177,24.6,17.1,113,0.9,195,1.5,110,0.8,14,0.1,2240,17.0,10361,78.6,291,2,1,4,48.5,3642,27.4
08083,Colorado,Montezuma,75.1,73.9,76.4,76.9,73.3,80.4,60.3,56.8,63.8,,,,,,,,,,,,,77.9,76.5,79.4,479,487,438,535,450,323,610,1243,1004,1482,,,,,,,,,,,,,370,322,419,21,85,53,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,8,7,10,27,121,3030,12,1867,7,27,34,23,50,,,,,,,,,,,,,,,,,,,,,,29,28,31,2164,16,13,18,365,7,5,9,125,802:1,253,73,,,,2.8,,,,3.0,3.1,2.7,,,,2.8,2.9,0.10,10945,-1757,42284,50050,0.84,0.70,0.98,58345,52024,64666,45028,34311,55745,40809,34819,46799,,,,68474,53491,83457,65053,58825,71281,54,72,30,14,10,,,,,,,,,,,,,,,,,,,,,,,,,46,35,25,47,35,,,,52,25,97,,,,,,,,,,,,,32,21,47,29,22,15,32,,,,,,,,,,,,,,,,,,,,,,33,18,12,25,,,,,,,,,,,,,,,,,,,,,,,75,2700,28,77.3,63.2,34,7736,74,70,77,1049,10,7,13,80,8439,77,84,26468,20.8,24.5,136,0.5,3722,14.1,199,0.8,33,0.1,3495,13.2,18919,71.5,187,1,0,1,50.1,17221,66.6
08085,Colorado,Montrose,78.7,77.8,79.6,76.6,74.4,78.8,,,,,,,,,,,,,,,,78.9,77.8,79.9,596,345,314,376,423,341,517,,,,,,,,,,,,,,,,336,301,371,26,66,43,96,75,36,138,,,,,,,,,,,,,,,,66,37,106,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,14,18,8,7,9,31,84,4270,10,3160,8,22,17,11,26,,,,,,,,,,,,,,,,,,,,,,28,27,30,3672,16,14,18,659,7,5,9,128,782:1,444,79,,,,3.0,,,,2.7,3.2,2.9,,,,2.6,3.1,0.04,13267,-3161,42936,55078,0.78,0.68,0.88,65736,56994,74478,,,,88047,58851,117243,,,,54261,42097,66425,64443,58655,70231,52,,32,12,5,,,,,,,,,,,,,,,,,,,,,,,,,79,36,28,45,37,21,10,38,,,,,,,,,,,,,,,,39,29,51,54,25,19,33,,,,,,,,,,,,,,,,,,,,,,51,17,13,23,21,11,36,,,,,,,,,,,,,,,,17,12,23,,47,4200,11,78.1,68.2,50,12961,76,73,79,2114,13,10,15,84,14284,82,86,43811,20.0,26.0,228,0.5,801,1.8,382,0.9,86,0.2,9283,21.2,32923,75.1,1617,4,3,5,50.3,18166,42.6
08087,Colorado,Morgan,75.6,74.5,76.7,76.8,74.6,79.1,,,,,,,,,,,,,,,,74.5,73.1,75.9,456,474,429,519,421,338,517,,,,,,,,,,,,,,,,529,469,589,26,79,52,116,82,44,141,,,,,,,,,,,,,,,,68,32,124,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,16,14,18,9,8,11,24,102,2800,10,1495,5,12,14,7,24,,,,,,,,,,,,,,,,,,,,,,29,28,31,3412,21,18,24,719,9,7,12,82,1218:1,361,82,,,,2.9,,,,2.7,3.2,2.7,,,,2.5,3.0,0.09,12476,-1079,41206,54204,0.76,0.71,0.81,65599,56236,74962,92813,68146,117480,180703,58967,302439,52821,9981,95661,71957,63781,80133,69583,62890,76276,42,73,31,9,4,,,,,,,,,,,,,,,,,,,,,,,,,28,22,14,31,19,,,,,,,,,,,,,,,,,,,,,,20,14,8,21,,,,,,,,,,,,,,,,,,,,,,59,29,22,38,30,19,46,,,,,,,,,,,,,,,,29,20,41,,32,3200,10,72.9,64.2,57,7022,65,61,68,1367,13,10,16,90,9807,89,92,29239,26.1,16.0,1043,3.6,736,2.5,261,0.9,120,0.4,11236,38.4,16225,55.5,1848,7,5,9,48.0,10070,34.6
08089,Colorado,Otero,70.9,69.5,72.3,69.3,67.0,71.5,,,,,,,,,,,,,,,,72.4,70.5,74.3,442,691,622,760,770,654,886,,,,,,,,,,,,,,,,626,537,714,20,101,62,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,15,20,11,9,13,16,103,2860,15,870,5,21,38,24,58,,,,,,,,,,,,,,,,,,,,,,30,29,31,1349,13,11,16,217,5,3,6,109,915:1,245,89,,,,3.0,,,,2.8,3.2,2.7,,,,2.5,3.1,0.17,12503,-5975,38568,43875,0.88,0.64,1.12,46607,39733,53481,27518,17047,37989,,,,,,,44315,24210,64420,51180,41686,60674,68,34,34,10,9,,,,,,,,,,,,,,,,,,,,,,,,,25,28,18,42,27,29,15,52,,,,,,,,,,,,,,,,28,15,49,22,24,15,36,28,14,51,,,,,,,,,,,,,,,,20,10,37,34,26,18,37,35,21,55,,,,,,,,,,,,,,,,22,12,36,,15,2000,8,70.8,61.4,55,5282,70,66,73,933,13,9,16,79,6021,76,83,18303,23.2,21.0,197,1.1,766,4.2,172,0.9,42,0.2,7932,43.3,9619,52.6,311,2,1,3,50.4,10898,58.3
08091,Colorado,Ouray,87.5,84.1,90.9,,,,,,,,,,,,,,,,,,,,,,34,135,84,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,14,12,16,6,5,7,,,370,8,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,28,248,9,7,10,39,5,3,7,59,1700:1,,,,,,3.2,,,,,,3.2,,,,,,0.08,17466,4040,55439,64286,0.86,0.63,1.09,90837,77912,103762,,,,,,,,,,,,,,,,18,26,27,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,0,97.5,50.5,27,1864,77,72,81,351,15,9,20,88,2136,85,91,5100,14.0,31.7,11,0.2,46,0.9,49,1.0,9,0.2,379,7.4,4534,88.9,9,0,0,1,49.4,4874,100.0
08093,Colorado,Park,85.4,82.4,88.3,,,,,,,,,,,,,,,,,,,,,,228,265,224,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,17,7,6,8,25,157,1150,7,1761,11,12,22,11,38,,,,,,,,,,,,,,,,,,,,,,27,26,29,1018,9,8,11,144,5,4,7,17,5980:1,,,,,,3.1,,,,,,3.0,,,,,,0.02,13530,3300,57217,69974,0.82,0.60,1.04,88020,75849,100191,108036,23410,192662,,,,,,,182541,85411,279671,82026,77011,87041,23,,40,14,23,,,,,,,,,,,,,,,,,,,,,,,,,39,43,29,61,42,,,,,,,,,,,,,,,,,,,,,,31,34,23,48,,,,,,,,,,,,,,,,,,,,,,19,15,9,24,,,,,,,,,,,,,,,,,,,,,,,1-4,1400,,79.7,33.9,7,6863,89,82,97,801,11,8,14,89,6867,87,91,17939,14.4,23.9,184,1.0,259,1.4,180,1.0,17,0.1,1281,7.1,15751,87.8,39,0,0,1,46.4,17390,100.0
08095,Colorado,Phillips,77.7,74.9,80.4,,,,,,,,,,,,,,,,,,,,,,56,364,269,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,14,19,9,7,10,5,133,450,10,73,2,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,30,436,18,16,21,134,11,8,15,90,1112:1,,,,,,,,,,,,,,,,,,0.17,12763,-2688,45750,58841,0.78,0.67,0.88,68571,61864,75278,,,,,,,,,,44659,31357,57961,66579,57096,76062,43,,24,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,0,92.0,69.7,12,1319,75,68,81,151,9,3,15,75,1320,68,82,4449,24.1,22.5,32,0.7,62,1.4,26,0.6,5,0.1,1071,24.1,3245,72.9,213,5,2,9,50.0,4530,100.0
08097,Colorado,Pitkin,92.7,89.4,96.0,,,,,,,,,,,,,,,,,,,,,,89,123,97,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,9,13,11,15,6,5,7,23,148,1450,8,338,2,10,19,9,35,,,,,,,,,,,,,,,,,,,,,,26,25,28,951,9,7,10,154,6,4,7,83,1205:1,131,98,,,,3.2,,,,,,3.1,,,,,,0.18,20967,11000,59400,68301,0.87,0.63,1.11,111291,94692,127890,,,,,,,,,,68415,30017,106813,99932,88823,111041,36,90,31,19,19,,,,,,,,,,,,,,,,,,,,,,,,,20,19,11,31,23,,,,,,,,,,,,,,,,,,,,,,13,15,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1300,12,85.1,40.8,61,5282,65,60,71,1356,18,12,23,94,7621,92,96,16876,14.7,23.2,160,0.9,104,0.6,388,2.3,20,0.1,1903,11.3,14155,83.9,62,0,0,1,47.8,5722,33.0
08099,Colorado,Prowers,74.1,72.5,75.8,74.4,71.6,77.2,,,,,,,,,,,,,,,,73.7,71.5,75.8,244,559,484,634,544,423,690,,,,,,,,,,,,,,,,582,484,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,15,17,15,20,10,8,12,10,102,1490,13,1584,13,,,,,,,,,,,,,,,,,,,,,,,,,,30,29,31,1240,19,16,22,228,7,5,9,135,741:1,169,93,,,,2.9,,,,2.9,3.0,2.9,,,,2.8,3.0,0.06,12160,-7282,41037,42917,0.96,0.78,1.13,48832,41677,55987,,,,98529,60756,136302,,,,49899,44023,55775,49179,42277,56081,61,,31,6,7,,,,,,,,,,,,,,,,,,,,,,,,,11,20,9,36,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,18,10,29,,,,,,,,,,,,,,,,,,,,,,,18,1400,13,67.0,53.5,69,3200,71,67,75,503,11,7,16,82,3715,78,87,11854,26.0,18.3,109,0.9,245,2.1,80,0.7,5,0.0,4792,40.4,6613,55.8,326,3,1,5,49.6,4497,37.5
08101,Colorado,Pueblo,73.6,73.1,74.0,72.0,71.3,72.7,,,,,,,69.3,66.0,72.6,,,,,,,74.6,74.0,75.2,3405,561,541,580,625,591,658,604,379,914,,,,722,562,914,,,,,,,520,494,546,108,64,52,76,67,52,86,,,,,,,,,,,,,,,,62,45,84,79,6,5,8,7,5,9,,,,,,,,,,,,,,,,7,5,10,12,11,14,17,15,19,10,9,12,256,179,23520,14,27276,17,201,40,34,45,47,38,56,,,,,,,,,,,,,,,,34,27,42,34,33,35,10533,11,9,12,1537,4,3,5,140,712:1,1703,84,14,11,17,3.0,,,2.7,2.8,3.2,2.7,,,2.3,2.6,3.0,0.09,10145,-128,46982,56547,0.83,0.79,0.87,58314,53162,63466,34142,24981,43303,74250,57220,91280,52308,42172,62444,56043,53396,58690,63480,60765,66195,63,51,33,61,6,9,8,11,13,10,16,,,,,,,,,,,,,,,,6,5,9,253,30,26,34,30,25,20,30,,,,,,,,,,,,,,,,34,28,39,223,26,23,30,24,19,29,,,,,,,,,,,,,,,,29,24,34,203,17,15,20,18,14,22,,,,,,,,,,,,,,,,18,15,21,,148,17700,8,69.5,57.2,99,44861,67,66,68,10184,16,14,17,84,56417,83,85,169544,21.8,19.4,3252,1.9,5757,3.4,2074,1.2,351,0.2,74462,43.9,85830,50.6,1783,1,1,1,50.3,22107,13.1
08103,Colorado,Rio Blanco,78.9,76.8,80.9,,,,,,,,,,,,,,,,,,,,,,75,318,247,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,17,15,20,8,7,10,,,700,11,138,2,,,,,,,,,,,,,,,,,,,,,,,,,,29,28,31,421,12,10,14,104,7,5,9,122,821:1,,,,,,3.0,,,,,,3.0,,,,,,0.02,13201,1922,40081,56667,0.71,0.42,0.99,71630,61140,82120,,,,,,,,,,88750,32478,145022,67925,57620,78230,36,,25,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,700,,77.8,43.7,10,1976,79,74,83,248,10,5,15,91,2297,86,96,6569,23.5,18.3,94,1.4,120,1.8,46,0.7,10,0.2,786,12.0,5423,82.6,52,1,0,2,48.0,6529,100.0
08105,Colorado,Rio Grande,74.3,72.6,76.1,72.8,70.3,75.4,,,,,,,,,,,,,,,,76.1,73.7,78.5,221,514,441,588,588,471,725,,,,,,,,,,,,,,,,430,340,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,15,13,18,9,8,11,13,134,1400,12,608,5,17,50,29,80,,,,,,,,,,,,,,,,,,,,,,31,29,32,1093,17,15,20,182,7,5,9,97,1030:1,164,78,,,,2.5,,,,2.4,2.9,2.6,,,,2.4,2.9,0.09,12702,-1816,48151,54000,0.89,0.64,1.15,56877,49056,64698,113656,40663,186649,,,,,,,58239,46711,69767,58464,42727,74201,54,,22,7,11,,,,,,,,,,,,,,,,,,,,,,,,,19,33,19,54,34,,,,,,,,,,,,,,,,,,,,,,12,21,11,37,,,,,,,,,,,,,,,,,,,,,,18,23,13,36,,,,,,,,,,,,,,,,,,,,,,,16,1200,13,77.1,49.6,35,3376,72,67,78,325,7,4,11,78,3610,73,82,11325,21.2,21.9,83,0.7,425,3.8,69,0.6,6,0.1,5038,44.5,5867,51.8,173,2,0,3,50.0,11539,100.0
