"","FIPS","State","Life.Expectancy","Residential.Segregation.Index","Percent.Limited.Access.Healthy.Foods","Percent.Uninsured.Adults","School.Funding.Adequacy","Median.Household.Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"2386",46039,"South Dakota",82.066913346,NA,9.9532614086,11.15916955,427.1172,77694,"1",1426,"Midwest","West North Central"
"2387",46041,"South Dakota",61.360466163,NA,24.255676123,24.580017683,2596.168,50048,"1",906,"Midwest","West North Central"
"2388",46043,"South Dakota",78.902975927,NA,2.1713165761,14.295874822,-814.6533,73934,"0",1219,"Midwest","West North Central"
"2389",46045,"South Dakota",79.762346244,NA,9.5164168827,10.65873742,43.5217,72004,"1",1144,"Midwest","West North Central"
"2390",46047,"South Dakota",73.961371247,NA,12.456780654,13.903164728,-4169.024333,56976,"0",1818,"Midwest","West North Central"
"2391",46049,"South Dakota",80.785486832,NA,18.779674583,13.339552239,-4087.659,60853,"0",862,"Midwest","West North Central"
"2392",46051,"South Dakota",77.647165068,NA,4.0229459305,13.596386974,-501.4336,70409,"0",1320,"Midwest","West North Central"
"2393",46053,"South Dakota",74.28013877,NA,11.124417916,17.417417417,1947.0114,49239,"1",1056,"Midwest","West North Central"
"2394",46055,"South Dakota",79.073190181,NA,20.847997228,12.063492063,-597.709,58799,"0",1060,"Midwest","West North Central"
"2395",46057,"South Dakota",76.45861206,NA,24.882439201,14.992366412,-218.4446333,73995,"0",1567,"Midwest","West North Central"
"2396",46059,"South Dakota",80.523250476,NA,9.1139948666,9.1078066914,2259.297,64536,"1",1076,"Midwest","West North Central"
"2397",46061,"South Dakota",77.549898544,NA,14.734054443,12.512873326,-1685.968,79488,"0",1367,"Midwest","West North Central"
"2398",46063,"South Dakota",NA,NA,24.98060498,14.190093708,1249.434,65168,"1",1453,"Midwest","West North Central"
"2399",46065,"South Dakota",75.890904385,NA,7.1120477662,9.9526066351,2647.749,79301,"1",2250,"Midwest","West North Central"
"2400",46067,"South Dakota",78.701801314,NA,2.314509246,13.075506446,-760.927275,64422,"0",1343,"Midwest","West North Central"
"2401",46069,"South Dakota",NA,NA,4.862867514,12.519561815,NA,64416,NA,1159,"Midwest","West North Central"
"2402",46071,"South Dakota",66.058822343,NA,45.847765914,24.280155642,NA,45190,NA,752,"Midwest","West North Central"
"2403",46073,"South Dakota",81.717699249,NA,24.306133811,11.015911873,-1815.833,57560,"0",939,"Midwest","West North Central"
"2404",46075,"South Dakota",NA,NA,40.134244454,11.904761905,-4280.965,60864,"0",595,"Midwest","West North Central"
"2405",46077,"South Dakota",80.453547552,NA,3.7701734882,12.677595628,2086.38625,64215,"1",1270,"Midwest","West North Central"
"2406",46079,"South Dakota",81.769228702,NA,2.4306447994,11.482661005,-4415.101,74668,"0",1878,"Midwest","West North Central"
"2407",46081,"South Dakota",79.783585666,NA,6.4499297168,13.73164219,2802.118,67606,"1",2431,"Midwest","West North Central"
"2408",46083,"South Dakota",84.114872528,69.222527668,2.6317170681,9.1278041979,1482.4263,98387,"1",2974,"Midwest","West North Central"
"2409",46085,"South Dakota",70.894017843,NA,16.831983866,18.732932824,4274.741,54199,"1",954,"Midwest","West North Central"
"2410",46087,"South Dakota",75.717437176,NA,11.407618818,13.94580304,-290.52065,70320,"0",1513,"Midwest","West North Central"
"2411",46089,"South Dakota",79.412969015,NA,23.20861746,10.720411664,-4952.2791,52850,"0",943,"Midwest","West North Central"
"2412",46091,"South Dakota",82.315104628,NA,15.154470982,13.321570357,-2230.2675,65643,"0",1376,"Midwest","West North Central"
"2413",46093,"South Dakota",79.035854475,47.629945589,4.5692630915,10.917151566,-1984.7605,71106,"0",2360,"Midwest","West North Central"
"2414",46095,"South Dakota",65.924109206,NA,28.496332511,22.235023041,-4777.34,44702,"0",845,"Midwest","West North Central"
"2415",46097,"South Dakota",77.086364862,NA,6.28857193,12.329863891,2013.821,64099,"1",981,"Midwest","West North Central"
"2416",46099,"South Dakota",76.958351022,48.785289959,4.9048133762,13.095167431,1048.3989143,75623,"1",2486,"Midwest","West North Central"
"2417",46101,"South Dakota",77.791193272,NA,4.3045606511,14.828101644,-3416.615,70603,"0",1728,"Midwest","West North Central"
"2418",46102,"South Dakota",60.104939029,NA,NA,24.5408431,NA,40683,NA,NA,"Midwest","West North Central"
"2419",46103,"South Dakota",76.429444386,57.808716543,9.0046107605,14.187059476,1052.984262,67573,"1",2535,"Midwest","West North Central"
"2420",46105,"South Dakota",78.935163372,NA,8.5528167341,12.80653951,-2707.7723,57148,"0",1157,"Midwest","West North Central"
"2421",46107,"South Dakota",81.872488929,NA,12.355673517,10.227272727,2165.09285,72374,"1",1182,"Midwest","West North Central"
"2422",46109,"South Dakota",73.37415688,NA,10.27627599,20.383125269,-5860.53625,57788,"0",1298,"Midwest","West North Central"
"2423",46111,"South Dakota",76.603926511,NA,27.761429,12.519440124,-1398.260775,63266,"0",984,"Midwest","West North Central"
"2424",46113,"South Dakota",NA,NA,NA,NA,NA,NA,NA,NA,"Midwest","West North Central"
"2425",46115,"South Dakota",78.824994835,NA,11.516627115,13.295990566,-5085.688,61513,"0",1282,"Midwest","West North Central"
"2426",46117,"South Dakota",81.176123432,NA,4.7468602634,11.206896552,1108.415,81788,"1",1872,"Midwest","West North Central"
"2427",46119,"South Dakota",NA,NA,21.688225015,7.8305519897,4479.206,76192,"1",1265,"Midwest","West North Central"
"2428",46121,"South Dakota",61.355812939,NA,12.290006474,23.879781421,-1335.344,41862,"0",902,"Midwest","West North Central"
"2429",46123,"South Dakota",74.927943335,NA,12.164204572,19.140761439,-5115.311,55946,"0",1008,"Midwest","West North Central"
"2430",46125,"South Dakota",78.035495591,NA,0.7588469201,11.666666667,-1193.490875,74511,"0",1528,"Midwest","West North Central"
"2431",46127,"South Dakota",80.032086808,NA,0.4263337649,9.1426207467,912.3841575,85677,"1",2289,"Midwest","West North Central"
"2432",46129,"South Dakota",77.365773586,NA,9.5217881069,14.721586575,-761.1143,57100,"0",1343,"Midwest","West North Central"
"2433",46135,"South Dakota",78.8493179,62.331501453,9.2732273719,12.568807339,935.23095,62951,"1",1821,"Midwest","West North Central"
"2434",46137,"South Dakota",68.450235072,NA,25.017785533,20.908379013,-7591.0505,40004,"0",560,"Midwest","West North Central"
"2435",47001,"Tennessee",73.279104815,54.653047088,2.6408467875,14.9306554,-111.8386,64615,"0",1125,"South","East South Central"
"2436",47003,"Tennessee",73.057586233,31.97682576,8.9272984831,18.312269616,-2994.623,70185,"0",920,"South","East South Central"
"2437",47005,"Tennessee",71.300065515,46.148773411,5.7688721062,16.907992247,-5073.831,50635,"0",661,"South","East South Central"
"2438",47007,"Tennessee",76.538868789,NA,1.8957478556,21.329313057,-6808.066,46207,"0",558,"South","East South Central"
"2439",47009,"Tennessee",75.844924564,50.423955552,8.5770960034,13.640813393,1367.3910333,69713,"1",1089,"South","East South Central"
"2440",47011,"Tennessee",74.257485339,47.638300511,12.368771695,16.504185733,-628.222,62666,"0",922,"South","East South Central"
"2441",47013,"Tennessee",69.97981215,NA,6.3311177582,16.790574323,-2929.824,44268,"0",553,"South","East South Central"
"2442",47015,"Tennessee",71.562846798,20.685476495,0.7438386169,14.9448801,-3398.056,63155,"0",913,"South","East South Central"
"2443",47017,"Tennessee",71.810447545,21.836933101,3.4253596224,13.947590871,-4619.1648,52680,"0",715,"South","East South Central"
"2444",47019,"Tennessee",73.103637302,64.584404169,23.050542941,16.496007802,-1537.529,48912,"0",729,"South","East South Central"
"2445",47021,"Tennessee",72.842616358,34.007681889,1.4028548055,15.79976985,-711.7021,78437,"0",1145,"South","East South Central"
"2446",47023,"Tennessee",73.418750583,54.615259058,4.5441522587,14.83436853,-1983.477,57732,"0",720,"South","East South Central"
"2447",47025,"Tennessee",71.880001541,NA,4.4385569921,15.235367238,-738.1006,41087,"0",624,"South","East South Central"
"2448",47027,"Tennessee",72.591076745,33.036219581,0.084767096,17.343976778,-3981.649,43441,"0",644,"South","East South Central"
"2449",47029,"Tennessee",69.57945298,45.018285612,11.194435694,16.248386634,-4540.6635,45361,"0",755,"South","East South Central"
"2450",47031,"Tennessee",72.901320942,43.979036494,5.2987902083,15.716450974,-836.6576,56519,"0",1107,"South","East South Central"
"2451",47033,"Tennessee",72.694295437,27.272857183,6.5417581261,17.291066282,-4026.369667,53598,"0",735,"South","East South Central"
"2452",47035,"Tennessee",74.368438788,79.696783981,10.92216765,16.129134057,-1357.002,53388,"0",548,"South","East South Central"
"2453",47037,"Tennessee",75.44055353,48.309455421,8.2107628446,16.346590591,-7561.801,72561,"0",1799,"South","East South Central"
"2454",47039,"Tennessee",71.741777,42.614726344,2.8284939854,15.901997503,-4324.336,52294,"0",489,"South","East South Central"
"2455",47041,"Tennessee",71.246972435,36.880733945,7.1748276368,19.336835194,-2919.398,55392,"0",601,"South","East South Central"
"2456",47043,"Tennessee",73.361823097,42.031191605,3.9065369585,14.016792661,-1407.206,70192,"0",1053,"South","East South Central"
"2457",47045,"Tennessee",70.666911589,44.106043372,14.911284396,14.707275483,-3580.9453,53715,"0",783,"South","East South Central"
"2458",47047,"Tennessee",76.175978629,17.273283121,4.8527019617,13.097415507,-7717.531,84328,"0",773,"South","East South Central"
"2459",47049,"Tennessee",71.177963289,NA,0.1175137123,16.498538701,-900.8438,41147,"0",443,"South","East South Central"
"2460",47051,"Tennessee",74.318867774,34.020880367,6.3925585485,14.998749062,-341.7959,61417,"0",933,"South","East South Central"
"2461",47053,"Tennessee",70.813746692,41.715092283,10.612471145,15.021818817,-6606.33286,55608,"0",855,"South","East South Central"
"2462",47055,"Tennessee",71.982391806,30.838529031,4.8451695056,13.201925281,-699.1836,54684,"0",796,"South","East South Central"
"2463",47057,"Tennessee",71.701679864,54.664629488,NA,17.819945784,-2961.296,51951,"0",647,"South","East South Central"
"2464",47059,"Tennessee",72.428206777,65.654291484,11.135751498,13.992114342,-504.21755,50410,"0",633,"South","East South Central"
"2465",47061,"Tennessee",69.849923419,NA,3.7450745722,18.976057056,-5480.879,44219,"0",448,"South","East South Central"
"2466",47063,"Tennessee",71.945203545,43.178872147,14.538606606,18.828797612,-4504.339,56734,"0",708,"South","East South Central"
"2467",47065,"Tennessee",75.97357541,58.1478493,13.207216972,14.516938863,-2887.354,75127,"0",1522,"South","East South Central"
"2468",47067,"Tennessee",71.243274985,NA,0.5063095466,14.681365959,-16153.38,38024,"0",548,"South","East South Central"
"2469",47069,"Tennessee",71.90604544,39.240115007,6.9534824625,15.090576699,-9279.875,44454,"0",641,"South","East South Central"
"2470",47071,"Tennessee",70.836444462,49.090905121,7.382664825,17.026633099,-2935.253,42573,"0",547,"South","East South Central"
"2471",47073,"Tennessee",72.05272671,68.86011555,6.7805275093,13.455411642,-2411.471,52819,"0",835,"South","East South Central"
"2472",47075,"Tennessee",71.147799739,38.955158966,10.907472639,15.970466269,-12232.72,46351,"0",799,"South","East South Central"
"2473",47077,"Tennessee",72.821217782,39.046558181,1.7264594669,17.171403748,-1627.4599,53822,"0",596,"South","East South Central"
"2474",47079,"Tennessee",72.159324395,51.410241874,10.39884428,16.05276396,-4817.0065,51194,"0",647,"South","East South Central"
"2475",47081,"Tennessee",71.790929988,36.731468023,3.8672244492,16.03234351,-2013.962,56917,"0",745,"South","East South Central"
"2476",47083,"Tennessee",71.545385619,25.862954167,0.752506531,19.070346545,-2226.502,60581,"0",755,"South","East South Central"
"2477",47085,"Tennessee",71.597428917,57.356794038,8.6886252532,16.588235294,-1595.058,58917,"0",660,"South","East South Central"
"2478",47087,"Tennessee",73.492784318,NA,0.0323704886,16.819438382,-4988.652,43306,"0",655,"South","East South Central"
"2479",47089,"Tennessee",73.800526191,64.328012667,5.239173986,14.192366412,-1649.179,60785,"0",836,"South","East South Central"
"2480",47091,"Tennessee",73.229196637,NA,2.7982983883,16.317365269,-5487.669,45495,"0",536,"South","East South Central"
"2481",47093,"Tennessee",74.883752127,55.465946482,11.96912906,12.715233567,-914.4766,70013,"0",1177,"South","East South Central"
"2482",47095,"Tennessee",70.124591583,1.5913474786,0.0757407758,17.871759891,-16246.84,38088,"0",592,"South","East South Central"
"2483",47097,"Tennessee",71.886957526,51.907576758,4.2561528776,15.191773625,-9219.98,47575,"0",705,"South","East South Central"
"2484",47099,"Tennessee",72.749489104,74.484069258,1.5685348435,15.689574202,-192.4326,55562,"0",729,"South","East South Central"
"2485",47101,"Tennessee",71.7183009,NA,16.964765269,17.908802865,-2263.394,53189,"0",560,"South","East South Central"
"2486",47103,"Tennessee",72.837798458,55.312327867,3.8015836484,15.491023251,-5038.6573,61591,"0",691,"South","East South Central"
"2487",47105,"Tennessee",76.170117064,36.494658007,5.0531863946,13.974573766,-1381.662,79683,"0",930,"South","East South Central"
"2488",47107,"Tennessee",72.169347773,51.746812582,5.967983279,15.990911709,-3787.453333,60950,"0",605,"South","East South Central"
"2489",47109,"Tennessee",71.435566071,46.059100371,11.927737446,16.00811908,-818.3057,49706,"0",515,"South","East South Central"
"2490",47111,"Tennessee",73.172926701,NA,7.1400767912,16.291311301,-2234.769,56817,"0",689,"South","East South Central"
"2491",47113,"Tennessee",73.962070652,46.235941105,13.573129111,13.874541439,-11261.36,57070,"0",950,"South","East South Central"
"2492",47115,"Tennessee",73.228878283,44.137916367,5.1269667997,14.07929305,-6095.4455,58686,"0",681,"South","East South Central"
"2493",47117,"Tennessee",73.703711558,41.20863782,8.9664069381,14.699321278,-1181.114,64013,"0",970,"South","East South Central"
"2494",47119,"Tennessee",75.291712548,37.680007064,7.8384683857,12.265817748,-2512.888,70225,"0",1130,"South","East South Central"
"2495",47121,"Tennessee",70.753242984,21.267644917,0.6948109236,14.928941426,-4253.023,54257,"0",629,"South","East South Central"
"2496",47123,"Tennessee",72.10800895,67.629109756,5.8432314433,15.506234039,-3021.028,56047,"0",705,"South","East South Central"
"2497",47125,"Tennessee",74.234882414,37.980952011,15.932123677,12.134247022,-2482.615,67478,"0",1343,"South","East South Central"
"2498",47127,"Tennessee",77.406548536,NA,0.0540486487,12.522686025,-358.2061,68086,"0",957,"South","East South Central"
"2499",47129,"Tennessee",73.189794062,NA,6.8142811537,15.644499911,-654.4082,59967,"0",709,"South","East South Central"
"2500",47131,"Tennessee",72.826164753,53.360088138,2.9359250594,16.373454102,-4626.36265,50159,"0",642,"South","East South Central"
"2501",47133,"Tennessee",72.374687671,NA,0.221175919,15.812613705,-605.7959,52108,"0",523,"South","East South Central"
"2502",47135,"Tennessee",73.429068591,NA,13.717444494,18.728885135,-5208.926,46448,"0",483,"South","East South Central"
"2503",47137,"Tennessee",76.118367913,NA,0.256144472,18.435349511,-3177.212,47932,"0",559,"South","East South Central"
"2504",47139,"Tennessee",71.69567306,NA,1.9332402145,15.600802983,-572.9639,55146,"0",708,"South","East South Central"
"2505",47141,"Tennessee",74.34861991,56.692340003,15.225799155,14.680398888,-1633.707,54996,"0",1058,"South","East South Central"
"2506",47143,"Tennessee",72.446134546,52.97253222,11.635892808,16.461644053,-1596.39085,59207,"0",626,"South","East South Central"
"2507",47145,"Tennessee",73.077893906,62.668075437,6.2427860336,12.979568308,-1591.834,63430,"0",933,"South","East South Central"
"2508",47147,"Tennessee",73.578147903,58.73968993,1.8745406917,12.937289309,-2519.483,77326,"0",1262,"South","East South Central"
"2509",47149,"Tennessee",76.170790175,29.985538513,6.379890468,12.035654556,-69.8086,77320,"0",1355,"South","East South Central"
"2510",47151,"Tennessee",71.781880971,NA,7.8695744615,17.011241255,-4609.5695,44599,"0",594,"South","East South Central"
"2511",47153,"Tennessee",75.520173,NA,22.194207894,16.426909245,-2431.535,56264,"0",825,"South","East South Central"
"2512",47155,"Tennessee",73.975480288,78.336956971,7.7418713121,20.434901438,-73.14355,59530,"0",685,"South","East South Central"
"2513",47157,"Tennessee",72.540833877,66.611454995,11.189386115,16.240139655,NA,61452,NA,2026,"South","East South Central"
"2514",47159,"Tennessee",73.646297222,31.181525225,1.2065554732,15.268941585,-641.4482,63960,"0",743,"South","East South Central"
"2515",47161,"Tennessee",73.944997526,NA,6.8569798944,15.996013455,-2656.798,60242,"0",784,"South","East South Central"
"2516",47163,"Tennessee",73.450207754,55.516908133,11.148959047,13.966655163,-1726.626933,54361,"0",928,"South","East South Central"
"2517",47165,"Tennessee",76.234529864,42.406189459,7.2849452857,12.960649852,337.4619,87453,"1",1399,"South","East South Central"
"2518",47167,"Tennessee",73.547046017,41.986108502,1.5792433297,12.184085642,-3410.176,68778,"0",984,"South","East South Central"
"2519",47169,"Tennessee",73.666999054,23.599076914,NA,13.210879548,-3232.037,58584,"0",1014,"South","East South Central"
"2520",47171,"Tennessee",71.776460505,NA,1.8870717725,14.767932489,-2446.066,52260,"0",778,"South","East South Central"
"2521",47173,"Tennessee",70.958396675,NA,0.7238890054,18.065647707,-2837.316,51169,"0",581,"South","East South Central"
"2522",47175,"Tennessee",69.073560874,NA,0.8868503657,17.588235294,-3113.794,50260,"0",446,"South","East South Central"
"2523",47177,"Tennessee",73.049975812,25.481838739,4.8870654608,19.425140836,-1653.308,52520,"0",644,"South","East South Central"
"2524",47179,"Tennessee",74.319844544,52.264708899,9.33322183,14.415732566,-168.444815,64270,"0",1060,"South","East South Central"
"2525",47181,"Tennessee",74.162749516,54.297134593,8.9481680328,15.670945158,-700.291,48321,"0",588,"South","East South Central"
"2526",47183,"Tennessee",74.013482133,38.074097022,8.0797571025,14.68013468,-1175.85,49815,"0",665,"South","East South Central"
"2527",47185,"Tennessee",73.299233612,72.454018742,16.450358736,17.142315949,-2597.074,49411,"0",570,"South","East South Central"
"2528",47187,"Tennessee",81.256807928,42.764879799,4.9727812489,7.0451396343,5825.6725,133486,"1",2301,"South","East South Central"
"2529",47189,"Tennessee",76.582352365,31.931424125,5.8100666154,11.820644782,530.56395,88462,"1",1399,"South","East South Central"
"2530",48001,"Texas",71.975954894,49.534868079,15.83915641,24.269601316,-3728.588286,60800,"0",1309,"South","West South Central"
"2531",48003,"Texas",75.094456096,76.891312817,8.2021834005,28.293135436,544.2695,68998,"1",1461,"South","West South Central"
"2532",48005,"Texas",73.350723002,44.206432578,9.7603023891,26.903743873,-7036.271,56825,"0",1445,"South","West South Central"
"2533",48007,"Texas",73.003033243,88.353048226,16.209726326,26.001835424,-2757.696,60523,"0",1826,"South","West South Central"
"2534",48009,"Texas",78.018348539,NA,4.9312258411,20.81821846,-190.5342,72062,"0",1916,"South","West South Central"
"2535",48011,"Texas",72.070324222,NA,21.341758152,18.281718282,522.4014,67548,"1",1548,"South","West South Central"
"2536",48013,"Texas",74.987414437,58.165294753,5.8302307533,26.699330619,-3246.4879,59817,"0",1482,"South","West South Central"
"2537",48015,"Texas",77.38454302,28.271165836,2.2417782993,24.477717938,-4346.676,68630,"0",2544,"South","West South Central"
"2538",48017,"Texas",74.370226339,NA,2.1972247016,33.096280088,-8877.016,52751,"0",1532,"South","West South Central"
"2539",48019,"Texas",77.542503313,NA,10.238088238,22.995708155,-2496.901,69284,"0",2298,"South","West South Central"
"2540",48021,"Texas",77.35583404,43.266487919,5.5613588137,26.484364237,-7963.73725,73403,"0",2770,"South","West South Central"
"2541",48023,"Texas",70.653123407,NA,1.4413412789,20.387305003,-2201.288,49059,"0",1023,"South","West South Central"
"2542",48025,"Texas",73.432364028,44.27038883,10.781823203,21.593601896,169.13525,48176,"1",1117,"South","West South Central"
"2543",48027,"Texas",76.042376213,44.897114046,10.644629728,18.82459782,-3328.633733,62412,"0",2580,"South","West South Central"
"2544",48029,"Texas",76.737759046,41.975001673,9.6878184585,23.014642201,-4279.016933,65839,"0",2996,"South","West South Central"
"2545",48031,"Texas",78.668104599,NA,0.9537848338,21.055762082,114.3685,82236,"1",2584,"South","West South Central"
"2546",48033,"Texas",NA,NA,15.105740218,13.48973607,13382.12,75186,"1",382,"South","West South Central"
"2547",48035,"Texas",75.046700951,32.043912005,9.7418734429,24.516643412,-8051.445857,61048,"0",1262,"South","West South Central"
"2548",48037,"Texas",73.176606277,47.251497515,9.4905790745,20.758334006,-4184.922575,52460,"0",1699,"South","West South Central"
"2549",48039,"Texas",77.473502527,45.31511139,6.6588459174,18.879086339,-3558.972521,86197,"0",3480,"South","West South Central"
"2550",48041,"Texas",79.200566562,41.954325152,12.364658376,20.55273988,-8935.6955,60355,"0",3372,"South","West South Central"
"2551",48043,"Texas",78.82157262,NA,16.324018469,27.326549491,-870.1475,52388,"0",1826,"South","West South Central"
"2552",48045,"Texas",NA,NA,48.456992928,29.518855657,-6556.9055,53208,"0",780,"South","West South Central"
"2553",48047,"Texas",70.930785547,NA,10.154307822,27.629808986,-8016.004,35359,"0",719,"South","West South Central"
"2554",48049,"Texas",73.180953246,54.870465341,13.283698935,21.992524572,-2110.797014,53455,"0",1403,"South","West South Central"
"2555",48051,"Texas",74.860496804,27.373817195,5.3716429098,24.95348154,-6130.214333,62095,"0",1229,"South","West South Central"
"2556",48053,"Texas",77.428715149,62.721805418,6.7961284317,24.48269679,-2239.6284,74897,"0",2463,"South","West South Central"
"2557",48055,"Texas",75.840501723,33.2181855,6.8826314168,29.546349672,-8580.179667,60833,"0",2189,"South","West South Central"
"2558",48057,"Texas",76.089901956,43.2960175,28.314561317,23.296918021,-1902.287,62742,"0",1497,"South","West South Central"
"2559",48059,"Texas",74.104926034,NA,9.0247150358,21.527263755,-3040.41765,63836,"0",1013,"South","West South Central"
"2560",48061,"Texas",77.284241749,83.702745263,17.927513538,38.565159882,-11753.405,49583,"0",1468,"South","West South Central"
"2561",48063,"Texas",72.330608213,13.915837112,4.9437141963,24.608468677,-6163.598,52919,"0",1184,"South","West South Central"
"2562",48065,"Texas",73.582494465,NA,5.2701291699,18.359006602,-576.7003333,71902,"0",1605,"South","West South Central"
"2563",48067,"Texas",72.087578024,31.909386781,7.4909769672,21.927756896,-8075.486286,54276,"0",1099,"South","West South Central"
"2564",48069,"Texas",75.942520069,NA,4.4770104823,31.443688587,-4760.472567,59958,"0",1025,"South","West South Central"
"2565",48071,"Texas",76.11012306,20.215141886,4.1331504055,18.186505345,-2787.542333,102146,"0",2631,"South","West South Central"
"2566",48073,"Texas",73.290724996,40.904129904,12.781225161,29.58812616,-12024.98253,50351,"0",1367,"South","West South Central"
"2567",48075,"Texas",74.086740159,NA,18.94919694,26.298157454,-3246.233,49200,"0",1176,"South","West South Central"
"2568",48077,"Texas",75.908283199,NA,20.571851465,19.063946511,-4402.84345,66085,"0",1408,"South","West South Central"
"2569",48079,"Texas",72.009938788,NA,9.1953962761,33.678398896,-5045.689,45766,"0",541,"South","West South Central"
"2570",48081,"Texas",75.582870845,NA,36.075327737,22.605790646,-4186.0945,43774,"0",1082,"South","West South Central"
"2571",48083,"Texas",70.236510715,41.993113076,10.210800888,26.510628135,-10217.075,45834,"0",892,"South","West South Central"
"2572",48085,"Texas",81.559063937,29.084350287,2.8394114839,12.701002797,-1348.144757,113943,"0",5594,"South","West South Central"
"2573",48087,"Texas",72.33497217,NA,2.8576031197,34.893617021,-4717.07,52093,"0",753,"South","West South Central"
"2574",48089,"Texas",74.378458425,21.784378775,7.2853333894,26.402461093,-6685.174667,59711,"0",1498,"South","West South Central"
"2575",48091,"Texas",78.3332791,40.485288552,4.4724232707,16.798178766,-568.83032,92979,"0",3511,"South","West South Central"
"2576",48093,"Texas",75.026293359,NA,7.935527217,26.88533405,-6123.2665,51559,"0",1492,"South","West South Central"
"2577",48095,"Texas",81.651817786,NA,12.046660244,19.1065662,-10817.192,51191,"0",1269,"South","West South Central"
"2578",48097,"Texas",76.509720547,56.32435895,2.7052191449,25.415351387,-2321.506528,66466,"0",2341,"South","West South Central"
"2579",48099,"Texas",75.650198476,39.303585814,25.571006915,18.719893056,-4112.99725,63428,"0",1905,"South","West South Central"
"2580",48101,"Texas",NA,NA,56.884175591,21.895861148,-15152.18,45351,"0",735,"South","West South Central"
"2581",48103,"Texas",74.650561028,NA,3.9164449558,29.324424647,-482.3428,67889,"0",991,"South","West South Central"
"2582",48105,"Texas",71.209038586,NA,2.2503017092,30.470588235,-953.4854,71851,"0",638,"South","West South Central"
"2583",48107,"Texas",70.710047915,25.31652985,2.3264371084,28.876244666,-7223.370333,46457,"0",1041,"South","West South Central"
"2584",48109,"Texas",73.745278157,NA,4.2500927128,34.807534808,-755.3047,52160,"0",905,"South","West South Central"
"2585",48111,"Texas",71.616689793,NA,17.595217917,36.634663972,-5553.536,61636,"0",1223,"South","West South Central"
"2586",48113,"Texas",77.282487655,52.455842765,7.2364754536,28.088710562,-10446.67198,70871,"0",3124,"South","West South Central"
"2587",48115,"Texas",72.625649788,27.197932672,18.787279674,28.767803909,-1528.887,48801,"0",1233,"South","West South Central"
"2588",48117,"Texas",74.375756859,46.726061759,7.4327064163,32.971050291,-5507.244,55565,"0",1763,"South","West South Central"
"2589",48119,"Texas",73.662250385,62.532751092,1.9949149389,19.865092749,-3979.765,54587,"0",1428,"South","West South Central"
"2590",48121,"Texas",80.918702702,39.384969948,4.7453569136,14.151740018,-1564.993042,102711,"0",4863,"South","West South Central"
"2591",48123,"Texas",74.768164271,39.603196192,2.1758720793,25.004969191,-784.787475,55525,"0",1134,"South","West South Central"
"2592",48125,"Texas",72.955398038,NA,5.9120779091,28.625,-13845.12,47074,"0",634,"South","West South Central"
"2593",48127,"Texas",72.233942329,NA,26.666988109,27.304423622,-836.3457,44312,"0",737,"South","West South Central"
"2594",48129,"Texas",71.566877716,48.579805261,5.5254057054,25.73575454,-7123.6245,44866,"0",1200,"South","West South Central"
"2595",48131,"Texas",72.209746593,NA,13.911881586,29.271680889,-6327.079,40539,"0",468,"South","West South Central"
"2596",48133,"Texas",72.386835743,43.17777726,10.886806211,27.19452793,-6546.3604,53351,"0",788,"South","West South Central"
"2597",48135,"Texas",72.426337844,36.601041567,7.1804476729,28.955905579,-5797.064,64868,"0",1725,"South","West South Central"
"2598",48137,"Texas",75.160731664,NA,10.931318858,33.614627286,-10530.292,50752,"0",670,"South","West South Central"
"2599",48139,"Texas",77.096021775,33.01570763,7.3348757637,21.702677352,-5002.75348,89314,"0",2888,"South","West South Central"
"2600",48141,"Texas",77.028850018,49.737811707,9.1277941164,29.577393511,-21641.67133,53441,"0",2665,"South","West South Central"
"2601",48143,"Texas",77.390586206,69.270486381,18.115741597,24.70979105,-4616.107914,60093,"0",2207,"South","West South Central"
"2602",48145,"Texas",74.941350356,66.559972915,5.1465988946,24.331550802,-9921.0512,47534,"0",928,"South","West South Central"
"2603",48147,"Texas",74.35911995,52.44747084,12.997029555,23.259334006,-4427.038799,60959,"0",1511,"South","West South Central"
"2604",48149,"Texas",77.433686639,34.710842704,5.5955411701,22.356264793,-3082.53964,70476,"0",1848,"South","West South Central"
"2605",48151,"Texas",75.060643987,NA,3.6718415837,19.656392117,-2283.528,57867,"0",771,"South","West South Central"
"2606",48153,"Texas",72.793796913,45.70781427,4.4818080834,30.555555556,-2353.8175,45784,"0",807,"South","West South Central"
"2607",48155,"Texas",NA,NA,41.296431304,21.19089317,-11836.87,47657,"0",767,"South","West South Central"
"2608",48157,"Texas",81.400048823,48.029459126,5.9138341419,16.159208201,-4153.7304,105583,"0",5563,"South","West South Central"
"2609",48159,"Texas",75.96670469,70.67577733,20.786048842,18.525585429,-4307.108,56623,"0",1785,"South","West South Central"
"2610",48161,"Texas",74.74834156,20.355748839,8.7157285867,24.809083601,-3391.658175,56372,"0",1277,"South","West South Central"
"2611",48163,"Texas",73.753342423,NA,11.658174925,29.360720562,-6979.3935,46769,"0",1181,"South","West South Central"
"2612",48165,"Texas",74.868771268,62.704002749,1.3771733158,38.725572073,-1737.61828,62465,"0",1802,"South","West South Central"
"2613",48167,"Texas",76.461745775,51.317386379,8.6530446724,18.851553575,-5490.566763,75947,"0",3314,"South","West South Central"
