,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
36061,New York,New York,83.3,83.1,83.5,82.2,81.9,82.6,,,,87.4,87.0,87.9,74.3,73.9,74.8,,,,,,,86.8,86.5,87.0,14040,252,248,256,294,284,303,,,,137,127,146,571,553,589,,,,,,,156,151,160,340,32,29,35,24,19,29,,,,28,19,40,70,57,84,,,,,,,23,18,28,348,3,3,3,3,2,3,,,,2,1,2,9,7,10,,,,,,,2,1,2,9,8,10,14,12,16,9,8,10,26131,1859,220500,13,0,0,1215,25,24,27,34,31,38,,,,3,2,5,60,53,66,,,,,,,17,15,19,32,31,33,61100,6,5,7,6440,3,2,3,321,311:1,17405,80,5,4,6,,,,,,,,,,,,,0.25,29931,958,89645,112220,0.80,0.77,0.83,95514,91313,99715,47693,28944,66442,101769,94288,109250,45782,43101,48463,47930,45728,50132,146105,142833,149377,67,69,39,926,12,3,2,3,3,3,4,,,,1,0,1,11,9,13,,,,,,,1,0,1,668,7,7,8,8,5,4,6,,,,6,5,8,7,6,9,,,,,,,9,8,10,172,2,2,2,2,2,3,,,,,,,9,7,11,,,,,,,1,0,1,292,3,2,3,3,2,3,,,,2,1,3,4,3,5,,,,,,,2,2,3,85,245,91200,4,59.1,61.5,1092,187921,24,24,25,159810,21,21,22,90,691752,89,90,1596273,14.0,18.4,205982,12.9,20312,1.3,212718,13.3,3113,0.2,418208,26.2,725628,45.5,126474,8,8,8,52.2,0,0.0
36063,New York,Niagara,76.2,75.8,76.5,76.8,74.2,79.5,66.4,61.9,70.9,84.2,79.8,88.7,67.0,65.4,68.6,,,,,,,77.1,76.7,77.5,3554,431,416,447,380,286,496,1000,767,1282,,,,917,826,1009,,,,,,,395,380,410,79,42,34,53,,,,,,,,,,90,51,146,,,,,,,34,25,45,85,6,5,7,,,,,,,,,,16,10,24,,,,,,,4,3,5,11,9,12,17,15,19,11,9,12,270,148,21300,10,11395,5,210,33,29,38,,,,,,,,,,77,53,107,,,,,,,30,25,35,34,32,36,6617,5,4,6,985,2,2,3,73,1378:1,2328,85,6,4,9,,,,,,,,,,,,,0.19,20596,7970,47983,59917,0.80,0.76,0.84,63565,59992,67138,,,,58536,33387,83685,32896,25621,40171,50625,37520,63730,70020,67586,72454,49,63,40,68,6,4,3,6,,,,,,,,,,36,25,49,,,,,,,2,1,3,133,12,10,14,13,,,,,,,,,,,,,,,,,,,,,,78,7,6,9,,,,,,,,,,34,22,50,,,,,,,6,4,8,139,9,8,11,,,,,,,,,,16,10,26,,,,,,,9,7,11,85,64,19000,8,63.5,69.9,66,64550,71,70,72,10595,12,11,13,87,78904,86,88,210880,19.6,20.9,15332,7.3,2499,1.2,2889,1.4,124,0.1,8148,3.9,176676,83.8,1542,1,,,50.8,63741,30.0
36065,New York,Oneida,76.6,76.2,76.9,80.0,77.2,82.8,,,,78.8,76.3,81.3,68.2,66.4,69.9,,,,,,,77.0,76.6,77.4,3661,428,414,443,405,330,480,,,,369,290,462,897,794,999,,,,,,,410,394,425,133,60,50,71,57,30,97,,,,,,,181,124,256,,,,,,,47,37,59,119,7,6,8,,,,,,,,,,17,11,25,,,,,,,5,4,6,11,9,13,17,14,19,10,9,12,536,274,23920,10,13146,6,208,30,26,34,25,13,45,,,,,,,76,52,107,,,,,,,29,25,34,37,35,38,8147,6,5,7,1211,2,2,3,183,546:1,2551,86,6,4,8,,,,,,,,,,,,,0.24,20857,9351,50334,58301,0.86,0.83,0.90,63894,59930,67858,55536,31623,79449,54854,45900,63808,27202,20483,33921,59241,49286,69196,70828,67899,73757,50,74,39,61,5,4,3,5,,,,,,,,,,24,16,36,,,,,,,2,1,3,151,13,11,15,13,,,,,,,,,,,,,,,,,,,,,,90,8,6,10,,,,,,,,,,24,14,39,,,,,,,7,5,9,137,9,7,10,,,,,,,,,,,,,,,,,,,,,,120,131,22000,11,58.4,63.1,74,63158,68,67,69,10663,12,11,13,87,80508,86,87,228846,21.1,20.0,14397,6.3,941,0.4,10242,4.5,294,0.1,15715,6.9,183270,80.1,5865,3,2,3,49.9,79753,34.4
36067,New York,Onondaga,78.1,77.8,78.3,80.3,77.9,82.7,76.3,71.6,81.0,87.1,84.4,89.8,71.0,70.1,71.8,,,,,,,78.9,78.6,79.1,6013,358,348,367,360,305,415,550,421,706,179,140,225,668,625,711,,,,,,,329,319,339,206,46,39,52,72,48,104,,,,,,,107,84,135,,,,,,,32,25,39,210,6,5,7,10,6,14,,,,,,,13,10,16,,,,,,,4,3,5,11,9,13,17,15,19,10,9,11,1134,282,46220,10,28390,6,478,34,31,37,27,16,42,,,,,,,53,42,66,,,,,,,34,31,38,35,34,37,15656,6,5,6,2562,2,2,3,272,368:1,5387,85,5,3,6,,,,,,,,,,,,,0.23,22064,9359,56934,65994,0.86,0.83,0.89,70939,68255,73623,46380,41171,51589,68579,62481,74677,36640,33418,39862,51223,42787,59659,78261,76768,79754,49,68,45,133,5,6,5,7,15,10,22,,,,,,,38,31,44,,,,,,,2,1,2,245,11,9,12,11,,,,,,,,,,8,5,13,,,,,,,11,10,13,182,8,7,9,13,8,22,,,,,,,32,26,40,,,,,,,4,3,5,250,8,7,9,11,6,17,,,,,,,9,6,13,,,,,,,7,6,8,145,271,43700,10,67.3,67.9,151,125899,65,65,66,26093,14,13,15,87,168000,86,88,468249,20.7,18.9,52843,11.3,4572,1.0,18350,3.9,254,0.1,26686,5.7,352809,75.3,7643,2,2,2,51.4,69759,14.6
36069,New York,Ontario,79.9,79.4,80.4,81.6,75.1,88.1,,,,,,,73.2,69.0,77.4,,,,,,,80.0,79.5,80.6,1345,299,281,316,344,246,469,,,,,,,751,561,985,,,,,,,291,273,308,37,37,26,51,,,,,,,,,,,,,,,,,,,,,,35,5,4,7,,,,,,,,,,,,,,,,,,,,,,10,8,11,16,13,18,8,7,9,110,113,8920,8,3288,3,59,18,14,23,,,,,,,,,,,,,,,,,,,,,,31,29,33,3299,5,4,6,634,3,2,4,139,718:1,1269,91,6,3,9,,,,,,,,,,,,,0.12,22493,12269,54722,65772,0.83,0.78,0.88,76601,71011,82191,87841,59002,116680,137054,56412,217696,58224,25539,90909,64308,58127,70489,77291,73310,81272,40,62,41,30,6,,,,,,,,,,,,,,,,,,,,,,,,,80,14,11,18,14,,,,,,,,,,,,,,,,,,,,,,33,6,4,8,,,,,,,,,,,,,,,,,,,,,,59,8,6,10,,,,,,,,,,,,,,,,,,,,,,46,20,10300,6,69.8,58.8,50,34133,73,71,74,4800,10,9,12,89,42121,89,90,112707,18.9,22.4,2782,2.5,433,0.4,1649,1.5,55,0.0,6181,5.5,99975,88.7,808,1,0,1,50.8,50444,44.9
36071,New York,Orange,79.2,78.9,79.5,81.7,80.8,82.6,,,,86.3,82.2,90.4,76.9,75.9,77.8,,,,,,,78.9,78.6,79.3,4252,326,316,336,269,246,292,,,,244,196,302,425,389,462,,,,,,,331,318,344,156,35,30,41,24,16,35,,,,,,,66,45,95,,,,,,,33,26,41,141,4,3,5,5,3,6,,,,,,,11,7,15,,,,,,,3,2,3,11,9,12,15,13,17,10,9,11,1005,303,31090,8,22260,6,358,30,27,34,22,16,28,,,,,,,31,22,42,,,,,,,34,29,38,36,34,37,15287,7,6,7,3068,3,2,4,118,851:1,4937,89,8,6,10,,,,,,,,,,,,,0.11,27350,14422,58430,71995,0.81,0.77,0.85,88532,83852,93212,88125,47900,128350,97578,83580,111576,79992,69966,90018,92456,85442,99470,93459,90645,96273,44,49,35,111,4,2,2,3,4,3,6,,,,,,,7,5,11,,,,,,,1,1,2,189,9,8,11,10,7,5,10,,,,,,,6,3,10,,,,,,,11,9,13,115,6,5,7,3,2,6,,,,,,,11,7,16,,,,,,,6,5,8,213,8,7,9,5,4,8,,,,,,,9,5,13,,,,,,,9,8,10,38,77,45600,3,64.8,64.8,66,91917,68,67,69,25992,20,19,21,87,118025,86,88,405941,25.3,14.7,46248,11.4,4036,1.0,13332,3.3,530,0.1,96054,23.7,241487,59.5,20003,5,5,6,50.0,110690,27.6
36073,New York,Orleans,77.2,76.4,78.1,82.2,71.3,93.1,,,,,,,76.6,73.0,80.3,,,,,,,77.2,76.3,78.1,652,393,361,426,,,,,,,,,,453,298,659,,,,,,,398,363,432,18,52,31,83,,,,,,,,,,,,,,,,,,,,,,25,9,6,13,,,,,,,,,,,,,,,,,,,,,,13,11,14,17,15,20,11,10,13,156,447,4240,10,1641,4,21,17,11,27,,,,,,,,,,,,,,,,,,,,,,35,34,37,1635,7,6,8,235,3,2,4,33,3024:1,461,89,11,4,18,,,,,,,,,,,,,0.08,20619,8115,45866,54193,0.85,0.76,0.93,62900,56628,69172,86417,41199,131635,143690,46130,241250,122861,48893,196829,58092,25815,90369,60286,56986,63586,49,56,36,14,7,,,,,,,,,,,,,,,,,,,,,,,,,26,10,6,15,13,,,,,,,,,,,,,,,,,,,,,,17,8,5,13,,,,,,,,,,,,,,,,,,,,,,33,12,8,16,,,,,,,,,,,,,,,,,,,,,,13,13,3500,7,56.9,54.0,12,12348,76,74,78,2499,16,13,19,86,13903,83,88,39318,18.9,20.2,1799,4.6,301,0.8,254,0.6,35,0.1,2135,5.4,34147,86.8,448,1,0,2,49.3,26848,66.5
36075,New York,Oswego,76.8,76.3,77.4,84.4,72.1,96.8,,,,,,,,,,,,,,,,76.7,76.2,77.3,1736,397,377,416,327,197,511,,,,,,,,,,,,,,,,399,379,420,55,48,36,63,,,,,,,,,,,,,,,,,,,,,,57,7,5,9,,,,,,,,,,,,,,,,,,,,,,12,10,13,17,15,19,9,8,11,83,83,13560,12,3016,2,113,32,26,38,,,,,,,,,,,,,,,,,,,,,,35,33,37,4418,6,5,7,747,3,2,4,115,870:1,1453,86,8,6,11,,,,,,,,,,,,,0.05,23120,10838,45478,57745,0.79,0.74,0.83,59335,56452,62218,,,,69342,33059,105625,37964,26174,49754,32946,14832,51060,65637,63183,68091,50,78,42,34,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,81,14,11,17,14,,,,,,,,,,,,,,,,,,,,,,31,5,4,7,,,,,,,,,,,,,,,,,,,,,,100,12,10,14,,,,,,,,,,,,,,,,,,,,,,44,32,11300,7,59.7,61.9,42,34694,73,72,75,5979,13,12,15,89,42019,88,90,118287,20.3,18.2,1286,1.1,605,0.5,898,0.8,49,0.0,3694,3.1,110067,93.1,406,0,0,1,49.4,73719,62.7
36077,New York,Otsego,78.3,77.6,79.1,84.0,77.6,90.4,,,,,,,,,,,,,,,,78.1,77.3,78.9,801,357,329,384,,,,,,,,,,,,,,,,,,,,,,18,36,21,57,,,,,,,,,,,,,,,,,,,,,,22,6,4,10,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,14,18,9,7,10,68,132,5440,9,6620,11,38,22,15,30,,,,,,,,,,,,,,,,,,,,,,34,32,36,1965,6,5,7,258,3,2,4,335,299:1,527,87,4,1,7,,,,,,,,,,,,,0.09,24806,10211,48923,52985,0.92,0.85,1.00,68962,65370,72554,,,,67500,9718,125282,89085,63274,114896,57375,22090,92660,65754,62252,69256,36,62,33,16,7,3,1,5,,,,,,,,,,,,,,,,,,,,,,41,14,10,20,14,,,,,,,,,,,,,,,,,,,,,,21,7,4,11,,,,,,,,,,,,,,,,,,,,,,32,8,5,11,,,,,,,,,,,,,,,,,,,,,,12,12,4200,6,57.2,54.0,28,16534,74,73,75,2506,12,10,13,85,18927,84,86,60636,14.7,21.6,1538,2.5,178,0.3,1013,1.7,41,0.1,2705,4.5,54381,89.7,338,1,0,1,51.3,42555,72.7
36079,New York,Putnam,82.0,81.5,82.6,84.7,82.6,86.9,,,,86.1,80.4,91.8,83.6,78.6,88.6,,,,,,,81.5,80.9,82.1,893,227,212,243,177,136,225,,,,,,,248,159,368,,,,,,,241,223,260,19,22,13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,10,14,12,16,8,7,9,149,175,5230,5,6677,7,58,20,15,25,,,,,,,,,,,,,,,,,,,,,,33,31,34,3249,5,5,6,496,2,2,3,66,1508:1,1242,92,,,,,,,,,,,,,,,,0.04,31981,21366,69586,85903,0.81,0.74,0.88,112167,101220,123114,210577,22396,398758,107860,71495,144225,133566,73632,193500,107284,92289,122279,122548,117167,127929,27,45,33,36,8,,,,,,,,,,,,,,,,,,,,,,,,,36,6,4,9,7,,,,,,,,,,,,,,,,,,,,,,15,3,2,5,,,,,,,,,,,,,,,,,,,,,,39,6,4,8,,,,,,,,,,,,,,,,,,,,,,8,7,9500,2,74.7,69.8,36,29299,84,82,85,5498,16,14,18,94,32800,93,95,98045,19.0,19.3,3311,3.4,564,0.6,2452,2.5,94,0.1,18713,19.1,72051,73.5,1792,2,1,3,49.7,34205,35.0
36081,New York,Queens,81.4,81.3,81.5,83.5,83.1,83.8,118.8,97.2,140.4,86.2,85.8,86.5,77.6,77.3,77.9,,,,,,,80.4,80.2,80.6,24160,292,288,296,262,255,269,,,,194,188,200,429,418,440,,,,,,,312,304,319,663,33,31,36,25,21,28,,,,25,21,30,58,50,66,,,,,,,32,26,37,746,4,4,4,3,2,3,,,,2,2,2,8,7,9,,,,,,,4,3,4,10,9,11,13,12,15,12,11,13,16180,812,260030,11,1663,0,1102,16,15,17,14,12,15,,,,5,4,6,22,19,25,,,,,,,28,25,30,36,35,37,168880,12,11,12,13100,3,2,3,91,1104:1,19862,82,7,6,8,,,,,,,,,,,,,0.25,,,58384,59966,0.97,0.95,0.99,80180,78682,81678,76200,65105,87295,80623,78794,82452,80589,78070,83108,72387,70796,73978,94553,92812,96294,72,79,45,924,6,3,3,3,3,2,3,,,,1,1,1,8,7,9,,,,,,,1,1,2,740,6,6,6,6,4,4,5,,,,6,5,7,5,4,6,,,,,,,9,8,10,272,2,2,3,1,1,2,,,,1,0,1,7,6,8,,,,,,,2,2,3,649,4,4,4,4,3,4,,,,3,3,4,5,4,6,,,,,,,4,3,5,0,137,184100,1,56.8,61.4,736,369150,45,45,46,185337,23,23,24,89,728338,89,90,2278029,19.4,18.0,405672,17.8,32374,1.4,635906,27.9,5376,0.2,642196,28.2,543961,23.9,323460,15,14,15,51.1,74,0.0
36083,New York,Rensselaer,78.3,77.9,78.7,81.8,77.8,85.8,,,,93.5,75.0,112.1,71.4,69.6,73.3,,,,,,,78.7,78.3,79.1,2147,354,338,370,291,212,389,,,,241,147,372,683,588,778,,,,,,,338,322,355,61,43,33,55,84,42,150,,,,,,,114,65,185,,,,,,,28,19,40,60,5,4,7,,,,,,,,,,,,,,,,,,,,,,10,9,12,15,13,17,9,8,10,334,241,15010,9,6531,4,111,23,19,28,,,,,,,,,,32,16,58,,,,,,,24,20,30,36,34,38,5145,5,4,6,758,2,2,3,109,913:1,1498,91,5,3,6,,,,,,,,,,,,,0.19,21766,8547,60506,67971,0.89,0.85,0.93,80040,73291,86789,130774,85394,176154,93912,89057,98767,45150,40541,49759,80483,55123,105843,87025,82882,91168,41,60,38,53,6,4,3,5,,,,,,,,,,,,,,,,,,,,,,83,10,8,13,10,,,,,,,,,,,,,,,,,,,,,,45,6,4,8,,,,,,,,,,18,9,33,,,,,,,4,3,6,68,6,5,8,,,,,,,,,,,,,,,,,,,,,,26,83,13900,8,64.5,63.5,100,41507,63,61,64,7535,12,11,13,90,59226,88,91,159853,18.8,18.7,12295,7.7,587,0.4,4937,3.1,102,0.1,9090,5.7,129602,81.1,1259,1,1,1,50.0,53385,33.1
36085,New York,Richmond,79.2,78.9,79.4,80.9,80.1,81.7,,,,85.7,84.6,86.8,75.7,74.7,76.8,,,,,,,79.4,79.1,79.7,5812,328,319,336,304,281,326,,,,165,147,183,536,497,575,,,,,,,312,301,323,139,30,25,35,21,14,32,,,,27,14,46,62,42,89,,,,,,,26,20,33,159,4,4,5,4,3,5,,,,5,3,8,7,5,11,,,,,,,3,2,4,10,8,11,15,13,17,11,10,12,2138,511,46290,9,735,0,429,30,27,32,18,13,24,,,,,,,30,22,41,,,,,,,36,32,40,39,38,40,17766,6,5,7,2506,2,2,3,151,662:1,4831,83,6,5,8,,,,,,,,,,,,,0.15,,,66145,77540,0.85,0.82,0.89,91582,86608,96556,90896,85207,96585,92589,82821,102357,64882,59040,70724,78986,69355,88617,106406,102378,110434,62,73,41,208,8,3,3,4,4,2,6,,,,,,,15,11,20,,,,,,,1,1,2,173,7,6,8,7,3,2,5,,,,6,3,10,,,,,,,,,,8,7,10,84,3,3,4,3,2,6,,,,,,,11,7,16,,,,,,,3,2,4,137,4,3,5,5,3,7,,,,3,1,5,6,3,9,,,,,,,4,3,5,0,55,47500,1,64.6,64.1,454,116662,69,67,70,33269,20,19,21,88,149767,87,89,491133,21.3,17.4,45270,9.2,3656,0.7,67527,13.7,573,0.1,92529,18.8,277866,56.6,27472,6,6,6,50.9,0,0.0
36087,New York,Rockland,81.0,80.7,81.3,81.7,80.6,82.8,,,,90.7,88.1,93.2,78.3,77.3,79.4,,,,,,,80.9,80.6,81.3,3001,278,268,289,288,260,316,,,,159,130,189,388,353,423,,,,,,,270,257,283,131,32,26,37,40,28,56,,,,,,,51,30,81,,,,,,,29,23,36,127,3,3,4,4,3,6,,,,,,,,,,,,,,,,2,2,3,10,8,11,14,12,16,10,9,12,678,253,27720,8,13584,4,183,18,16,21,17,12,25,,,,,,,10,5,18,,,,,,,22,18,26,31,30,33,12407,7,6,8,2342,2,2,3,85,1177:1,3436,86,6,4,7,,,,,,,,,,,,,0.15,28887,10720,69055,80313,0.86,0.82,0.90,99839,91419,108259,74688,35198,114178,148750,122486,175014,102705,87631,117779,82602,74619,90585,109012,103923,114101,41,56,40,88,3,2,1,3,3,1,5,,,,,,,5,3,9,,,,,,,1,1,2,107,6,5,8,7,5,3,8,,,,,,,,,,,,,,,,8,6,10,45,3,2,4,,,,,,,,,,,,,,,,,,,,,,106,5,4,5,5,3,8,,,,,,,5,3,9,,,,,,,5,4,6,65,60,41100,3,72.8,68.0,196,70035,68,67,69,22303,22,21,24,87,89470,86,88,339022,29.3,15.9,36717,10.8,2177,0.6,21539,6.4,484,0.1,65915,19.4,210091,62.0,24297,8,7,8,50.4,1319,0.4
36089,New York,St. Lawrence,77.6,77.1,78.2,,,,,,,,,,68.9,56.2,81.6,,,,,,,77.4,76.9,78.0,1502,371,351,391,,,,,,,,,,1019,604,1611,,,,,,,376,355,397,62,58,44,74,,,,,,,,,,,,,,,,,,,,,,48,7,5,9,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,11,9,12,178,191,12870,12,8160,7,45,14,10,19,,,,,,,,,,,,,,,,,,,,,,34,32,35,3813,7,6,8,690,3,2,4,154,649:1,1128,87,11,7,15,,,,,,,,,,,,,0.14,24662,11443,47736,56874,0.84,0.78,0.89,59451,55667,63235,15375,6531,24219,,,,89583,40062,139104,63250,52819,73681,58464,55598,61330,47,68,43,15,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,69,12,9,15,13,,,,,,,,,,,,,,,,,,,,,,36,7,5,9,,,,,,,,,,,,,,,,,,,,,,66,9,7,11,,,,,,,,,,,,,,,,,,,,,,51,15,10100,7,53.4,56.5,26,29521,71,70,73,5435,14,12,15,84,34664,82,85,107733,19.6,19.0,2008,1.9,1193,1.1,1250,1.2,79,0.1,2541,2.4,99379,92.2,870,1,1,1,48.9,72628,66.9
36091,New York,Saratoga,80.7,80.4,81.1,88.7,83.3,94.0,,,,91.1,85.4,96.7,77.8,74.8,80.7,,,,,,,80.5,80.1,80.8,2523,269,258,280,148,96,216,,,,,,,380,277,508,,,,,,,276,265,288,50,25,18,32,,,,,,,,,,,,,,,,,,,,,,48,3,2,4,,,,,,,,,,,,,,,,,,,,,,9,8,10,14,12,16,8,6,9,242,118,15990,7,7848,4,99,14,12,17,,,,,,,,,,,,,,,,,,,,,,32,30,34,6724,5,4,5,1156,2,2,3,108,929:1,2662,92,5,3,6,,,,,,,,,,,,,0.07,19717,10403,61775,81001,0.76,0.72,0.80,93341,87830,98852,125292,21539,229045,169276,147218,191334,75123,55623,94623,80038,64512,95564,96520,93957,99083,24,54,33,77,7,1,0,1,,,,,,,,,,,,,,,,,,,,,,125,10,8,12,11,,,,,,,,,,,,,,,,,,,,,,42,4,3,5,,,,,,,,,,,,,,,,,,,,,,105,7,5,8,,,,,,,,,,,,,,,,,,,,,,39,57,21100,5,74.7,67.0,55,70909,72,71,73,10135,10,9,11,91,89828,90,92,238797,18.8,20.2,4761,2.0,603,0.3,7282,3.0,136,0.1,8986,3.8,212972,89.2,1442,1,0,1,50.3,67084,28.5
36093,New York,Schenectady,77.7,77.2,78.1,77.2,74.3,80.0,,,,85.5,81.1,89.9,72.2,70.5,73.9,,,,,,,78.5,78.0,78.9,2107,379,362,396,492,402,583,,,,243,184,314,659,585,733,,,,,,,347,329,365,70,47,36,59,,,,,,,,,,95,59,145,,,,,,,35,24,49,90,7,6,9,,,,,,,,,,14,9,21,,,,,,,5,3,7,10,9,12,15,13,17,10,8,11,442,330,14170,9,4613,3,117,25,20,29,36,19,62,,,,,,,32,18,51,,,,,,,24,19,30,33,32,35,5686,6,5,7,829,2,2,3,154,648:1,1715,84,7,4,10,,,,,,,,,,,,,0.17,20109,9078,56682,66950,0.85,0.80,0.89,74206,69248,79164,64083,30272,97894,74250,60374,88126,45759,40221,51297,46325,35036,57614,83214,79673,86755,43,58,42,53,6,3,2,4,,,,,,,,,,,,,,,,,,,,,,73,9,7,12,9,,,,,,,,,,,,,,,,,,,,,,38,5,3,7,,,,,,,,,,12,6,21,,,,,,,4,3,6,72,7,5,8,,,,,,,,,,9,5,17,,,,,,,7,5,9,48,94,15000,9,64.6,65.6,135,40880,64,62,65,9191,15,13,16,87,55831,86,89,160093,21.1,18.1,19433,12.1,1232,0.8,8945,5.6,428,0.3,12865,8.0,112211,70.1,1378,1,1,1,50.8,13986,8.8
36095,New York,Schoharie,79.3,78.2,80.4,,,,,,,,,,,,,,,,,,,,,,454,356,320,392,,,,,,,,,,,,,,,,,,,,,,11,42,21,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,17,14,19,9,8,11,30,114,2970,10,415,1,21,23,14,35,,,,,,,,,,,,,,,,,,,,,,34,32,36,948,6,5,7,165,3,2,4,70,1432:1,328,91,4,2,6,,,,,,,,,,,,,0.04,27638,11330,49913,61421,0.81,0.73,0.89,67975,61953,73997,,,,85500,3151,167849,116250,90196,142304,58750,22887,94613,71892,68015,75769,45,23,33,10,8,,,,,,,,,,,,,,,,,,,,,,,,,19,12,7,19,12,,,,,,,,,,,,,,,,,,,,,,12,8,4,14,,,,,,,,,,,,,,,,,,,,,,34,16,11,22,,,,,,,,,,,,,,,,,,,,,,6,1-4,2600,,62.3,52.1,16,9510,77,76,79,1157,10,8,12,84,10292,82,86,30063,17.0,24.1,448,1.5,110,0.4,231,0.8,10,0.0,1218,4.1,27648,92.0,47,0,0,1,49.6,24674,83.0
36097,New York,Schuyler,77.5,76.3,78.8,,,,,,,,,,,,,,,,,,,,,,282,366,319,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,17,15,19,10,9,12,,,2040,11,65,0,10,19,9,35,,,,,,,,,,,,,,,,,,,,,,35,33,37,610,6,5,7,112,3,2,4,62,1605:1,168,95,,,,,,,,,,,,,,,,0.04,24532,8911,46651,61153,0.76,0.65,0.88,63233,56306,70160,30313,10682,49944,99583,524,198642,,,,,,,61363,54000,68726,46,55,36,4,5,,,,,,,,,,,,,,,,,,,,,,,,,18,20,12,33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,4,16,,,,,,,,,,,,,,,,,,,,,,1-4,8,1500,,68.4,56.9,15,5724,77,75,79,757,11,8,13,84,6239,81,86,17650,18.6,23.6,171,1.0,65,0.4,113,0.6,8,0.0,358,2.0,16670,94.4,93,1,0,1,49.6,17898,100.0
36099,New York,Seneca,77.7,76.7,78.6,,,,,,,,,,,,,,,,,,,,,,491,372,337,407,,,,,,,,,,,,,,,,,,,,,,23,77,49,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,17,15,19,10,9,12,71,245,3370,10,726,2,15,15,8,24,,,,,,,,,,,,,,,,,,,,,,37,35,38,1352,7,6,9,266,4,3,5,82,1218:1,314,90,14,7,21,,,,,,,,,,,,,0.06,24489,11520,44990,55238,0.81,0.72,0.91,65354,62218,68490,,,,76071,42137,110005,,,,,,,65309,61556,69062,52,49,35,5,3,,,,,,,,,,,,,,,,,,,,,,,,,26,15,10,22,15,,,,,,,,,,,,,,,,,,,,,,12,7,4,12,,,,,,,,,,,,,,,,,,,,,,19,8,5,12,,,,,,,,,,,,,,,,,,,,,,6,7,3200,4,58.0,58.1,21,9882,73,70,75,1664,13,10,15,84,11382,81,86,32882,20.4,21.8,1123,3.4,194,0.6,289,0.9,8,0.0,1355,4.1,29418,89.5,280,1,0,1,48.4,19584,57.9
36101,New York,Steuben,77.1,76.5,77.6,,,,,,,,,,,,,,,,,,,,,,1543,408,387,430,,,,,,,,,,457,296,675,,,,,,,417,395,440,40,45,32,61,,,,,,,,,,,,,,,,,,,,,,43,6,4,8,,,,,,,,,,,,,,,,,,,,,,11,9,12,17,14,19,10,9,11,85,108,9720,10,4356,4,52,18,14,24,,,,,,,,,,,,,,,,,,,,,,35,33,37,3573,7,6,8,665,3,2,4,107,935:1,1193,91,10,7,13,,,,,,,,,,,,,0.07,24470,10889,47311,58461,0.81,0.76,0.86,60558,56671,64445,,,,114121,95859,132383,41191,19027,63355,61875,30757,92993,62308,60237,64379,48,54,41,42,8,,,,,,,,,,,,,,,,,,,,,,,,,80,15,12,19,17,,,,,,,,,,,,,,,,,,,,,,51,11,8,14,,,,,,,,,,,,,,,,,,,,,,58,9,7,11,,,,,,,,,,,,,,,,,,,,,,41,46,9400,9,63.2,61.2,46,28480,73,71,74,3896,10,9,11,85,33219,84,86,92599,21.1,21.0,1436,1.6,285,0.3,1489,1.6,32,0.0,1796,1.9,86179,93.1,573,1,0,1,49.9,55942,59.8
