,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
37099,North Carolina,Jackson,76.8,75.8,77.8,87.2,61.5,112.9,62.6,58.6,66.6,,,,,,,,,,,,,78.5,77.5,79.5,688,455,418,492,436,266,673,1181,962,1400,,,,,,,,,,,,,383,347,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,20,11,9,12,40,104,6060,14,749,2,53,40,30,53,,,,220,139,329,,,,,,,,,,,,,26,18,38,32,30,33,4862,21,18,24,564,8,5,10,170,588:1,323,93,,,,3.0,,,,2.4,3.2,2.8,,,,2.5,3.0,0.06,11711,-1337,40989,45752,0.90,0.77,1.03,58491,50377,66605,43447,38059,48835,68783,39250,98316,,,,43026,30791,55261,53428,48944,57912,42,38,25,21,12,4,2,7,,,,,,,,,,,,,,,,,,,,,,36,17,12,25,17,,,,,,,,,,,,,,,,,,,,,,26,12,8,18,,,,,,,,,,,,,,,,,,,,,,41,14,10,18,,,,,,,,,,,,,,,,,,,,,,39,14,2400,22,61.1,37.4,27,11006,62,59,65,2433,15,12,18,76,13454,73,78,42955,16.0,21.0,907,2.1,3770,8.8,526,1.2,22,0.1,2937,6.8,34499,80.3,821,2,1,3,50.9,28739,66.7
37101,North Carolina,Johnston,76.6,76.2,77.0,81.7,79.3,84.0,,,,84.9,79.2,90.5,74.6,73.6,75.7,,,,,,,76.6,76.1,77.0,2964,398,383,413,267,222,313,,,,,,,471,432,510,,,,,,,401,384,419,126,54,44,63,55,37,79,,,,,,,101,72,139,,,,,,,39,29,51,110,6,5,8,6,3,9,,,,,,,12,8,17,,,,,,,5,4,7,11,9,13,16,14,19,11,9,12,442,236,22210,11,4861,3,161,25,21,29,,,,,,,,,,17,10,26,,,,,,,32,27,38,34,32,35,21891,16,14,18,3500,6,4,8,82,1216:1,3074,91,8,5,11,3.0,,3.4,2.6,2.7,3.3,2.9,,3.4,2.3,2.7,3.1,0.05,9681,-4410,48343,58922,0.82,0.78,0.86,80612,75205,86019,59363,3737,114989,78667,42212,115122,55749,49497,62001,58145,49942,66348,83825,79297,88353,35,34,24,96,7,4,3,5,,,,,,,,,,11,7,17,,,,,,,3,2,4,139,13,11,15,13,,,,,,,,,,6,3,11,,,,,,,16,13,19,133,13,10,15,,,,,,,,,,13,8,20,,,,,,,15,12,17,243,17,15,19,14,9,20,,,,,,,22,17,29,,,,,,,17,15,20,181,138,19400,16,78.8,67.7,33,60831,77,75,78,7746,10,9,11,83,66202,82,85,234778,24.4,14.1,41362,17.6,2346,1.0,2687,1.1,311,0.1,35735,15.2,149499,63.7,5277,3,2,3,50.6,114488,53.0
37103,North Carolina,Jones,73.9,71.9,75.8,,,,,,,,,,70.8,66.8,74.9,,,,,,,74.2,71.8,76.6,218,533,453,614,,,,,,,,,,700,523,918,,,,,,,498,401,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,18,16,21,13,11,15,21,260,1390,15,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,1022,20,17,22,138,8,6,11,97,1026:1,75,88,,,,3.2,,,3.0,,3.3,3.0,,,2.6,,3.2,0.03,15142,-8411,38631,49167,0.79,0.66,0.92,56079,50453,61705,,,,,,,45573,7535,83611,,,,55610,44734,66486,99,10,26,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,11,35,,,,,,,,,,,,,,,,,,,,,,16,13,600,48,72.9,52.3,16,2898,76,72,80,340,10,5,14,74,2825,69,79,9233,18.3,24.3,2560,27.7,95,1.0,65,0.7,4,0.0,569,6.2,5766,62.4,5,0,0,1,50.9,9172,100.0
37105,North Carolina,Lee,74.8,74.0,75.6,81.1,77.2,84.9,,,,,,,68.8,66.9,70.6,,,,,,,75.4,74.4,76.4,1151,518,487,549,326,253,412,,,,,,,834,740,928,,,,,,,486,447,524,43,66,48,89,53,26,94,,,,,,,121,68,199,,,,,,,50,27,84,41,8,5,10,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,14,19,12,10,13,175,327,8190,13,4713,8,84,45,36,55,,,,,,,,,,77,51,112,,,,,,,47,35,62,33,32,34,7440,20,17,23,1001,6,4,8,122,818:1,825,87,11,5,17,3.0,,,2.7,2.7,3.4,3.0,,,2.7,2.8,3.2,0.04,10046,-6203,39674,49405,0.80,0.70,0.90,58244,53576,62912,68750,14101,123399,73858,65808,81908,41518,37150,45886,48877,44632,53122,69032,61719,76345,47,31,27,26,7,10,7,13,,,,,,,,,,33,22,48,,,,,,,5,3,9,37,11,8,16,12,,,,,,,,,,,,,,,,,,,,,,55,18,13,23,,,,,,,,,,41,26,61,,,,,,,17,12,25,111,26,21,31,19,11,31,,,,,,,28,18,42,,,,,,,28,22,36,64,55,5200,23,67.9,65.2,43,15706,65,62,68,3049,13,11,15,75,18025,72,78,65476,23.3,17.3,11931,18.2,901,1.4,1063,1.6,140,0.2,13434,20.5,37340,57.0,3192,5,4,6,50.7,26644,42.1
37107,North Carolina,Lenoir,71.7,70.9,72.5,89.9,69.0,110.9,,,,,,,69.7,68.4,71.1,,,,,,,72.6,71.4,73.7,1357,644,607,681,323,215,467,,,,,,,765,701,830,,,,,,,588,538,637,50,91,68,120,,,,,,,,,,101,65,151,,,,,,,89,54,139,50,11,8,15,,,,,,,,,,13,8,19,,,,,,,11,7,18,14,13,16,19,16,22,14,13,17,235,510,8900,16,7920,13,53,32,24,42,,,,,,,,,,19,10,33,,,,,,,45,31,62,39,37,40,5288,17,15,20,667,5,4,7,117,854:1,664,87,9,3,14,3.0,,,2.7,2.9,3.4,2.8,,,2.6,2.8,3.3,0.18,10366,-13593,38023,40888,0.93,0.82,1.04,46410,40413,52407,79028,46864,111192,26084,25159,27009,35429,30949,39909,43204,32114,54294,53989,47414,60564,99,50,36,27,9,14,11,18,,,,,,,,,,29,21,38,,,,,,,5,2,10,33,12,8,18,12,,,,,,,,,,,,,,,,,,,,,,56,20,15,26,,,,,,,,,,30,21,42,,,,,,,16,10,24,82,21,17,26,,,,,,,,,,18,12,26,,,,,,,22,16,30,35,82,4500,26,67.2,58.2,26,13332,59,56,61,3080,14,12,17,78,17706,75,81,54633,22.7,21.7,22083,40.4,405,0.7,420,0.8,128,0.2,4831,8.8,26176,47.9,970,2,1,3,52.3,34072,61.8
37109,North Carolina,Lincoln,76.4,75.8,77.0,93.1,82.6,103.6,,,,,,,74.0,71.1,76.8,,,,,,,76.0,75.4,76.6,1483,420,397,442,126,78,193,,,,,,,547,438,676,,,,,,,432,408,457,40,50,36,68,,,,,,,,,,,,,,,,,,,,,,36,6,4,8,,,,,,,,,,,,,,,,,,,,,,11,9,13,16,13,19,9,8,11,87,113,9610,11,5385,7,69,26,20,33,,,,,,,,,,,,,,,,,,,,,,31,30,33,7793,14,13,16,1202,6,4,8,97,1034:1,1095,91,,,,3.3,,,2.5,3.0,3.4,3.2,,,2.4,2.9,3.4,0.07,9430,-544,45692,61220,0.75,0.68,0.81,78615,71146,86084,,,,29948,739,59157,41610,33253,49967,73000,43888,102112,79557,74877,84237,28,44,23,29,7,3,2,5,,,,,,,,,,,,,,,,,,,,,,70,16,12,20,16,,,,,,,,,,,,,,,,,,,,,,57,13,10,17,,,,,,,,,,,,,,,,,,,,,,102,17,14,21,,,,,,,,,,,,,,,,,,,,,,64,52,6500,18,77.6,69.0,26,27431,79,77,80,3371,10,8,12,89,31133,88,91,93095,20.4,19.3,5349,5.7,501,0.5,1009,1.1,60,0.1,7534,8.1,77556,83.3,1019,1,1,2,50.1,64013,73.7
37111,North Carolina,McDowell,75.4,74.6,76.2,,,,,,,,,,69.8,61.1,78.6,,,,,,,75.0,74.2,75.9,939,499,465,534,,,,,,,,,,689,450,1010,,,,,,,513,476,550,14,35,19,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,15,19,10,8,12,30,78,6080,14,576,1,46,34,25,45,,,,,,,,,,,,,,,,,,,,,,32,30,34,4506,18,15,20,497,5,4,7,123,814:1,440,85,,,,3.1,,,2.7,2.9,3.2,3.0,,,2.7,2.9,3.0,0.03,11393,-2136,42760,46304,0.92,0.85,1.00,54042,47363,60721,57629,54985,60273,91875,62165,121585,28393,3431,53355,34803,7044,62562,54270,49319,59221,48,59,33,28,12,6,4,10,,,,,,,,,,,,,,,,,,,,,,36,15,10,21,16,,,,,,,,,,,,,,,,,,,,,,38,17,12,23,,,,,,,,,,,,,,,,,,,,,,38,12,8,16,,,,,,,,,,,,,,,,,,,,,,33,61,3300,28,65.6,56.4,25,13351,73,70,76,1122,7,5,8,80,14498,76,83,44753,19.3,21.6,1741,3.9,396,0.9,533,1.2,23,0.1,3021,6.8,38664,86.4,527,1,1,2,49.4,32547,73.0
37113,North Carolina,Macon,76.5,75.5,77.5,82.8,71.8,93.8,,,,,,,,,,,,,,,,76.1,75.0,77.2,668,435,396,473,450,285,675,,,,,,,,,,,,,,,,447,405,489,17,58,34,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,17,14,19,10,8,11,61,186,5260,14,1159,3,34,31,22,43,,,,,,,,,,,,,,,,,,,,,,32,30,34,3912,20,17,22,516,7,5,10,79,1269:1,394,82,,,,3.2,,,,2.8,3.3,3.0,,,,2.8,3.0,0.02,11269,-1309,37263,42360,0.88,0.78,0.98,53832,47380,60284,,,,66917,2693,131141,28699,22938,34460,39542,21580,57504,51807,46120,57494,33,73,26,19,12,4,2,8,,,,,,,,,,,,,,,,,,,,,,44,24,17,33,25,,,,,,,,,,,,,,,,,,,,,,40,22,16,30,,,,,,,,,,,,,,,,,,,,,,51,21,15,27,,,,,,,,,,,,,,,,,,,,,,20,14,2300,15,74.4,42.0,20,12835,74,71,77,1927,12,9,14,79,13762,78,81,38065,18.0,29.2,488,1.3,330,0.9,405,1.1,28,0.1,3206,8.4,33241,87.3,861,2,2,3,51.2,27656,74.7
37115,North Carolina,Madison,75.8,74.5,77.1,,,,,,,,,,,,,,,,,,,,,,396,450,401,498,,,,,,,,,,,,,,,,,,,,,,10,56,27,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,17,14,19,9,8,11,22,116,2830,13,1300,6,20,31,19,48,,,,,,,,,,,,,,,,,,,,,,31,30,33,1691,14,12,16,203,5,4,7,60,1674:1,186,93,,,,3.4,,,,,,3.3,,,,,,0.04,12372,339,46145,54325,0.85,0.76,0.94,54137,47100,61174,,,,73667,43459,103875,137670,11453,263887,76597,16532,136662,56649,49736,63562,40,,26,10,10,,,,,,,,,,,,,,,,,,,,,,,,,16,16,9,26,15,,,,,,,,,,,,,,,,,,,,,,13,12,6,20,,,,,,,,,,,,,,,,,,,,,,27,18,12,26,,,,,,,,,,,,,,,,,,,,,,1-4,11,1200,,74.7,53.9,9,6488,77,73,81,861,11,8,15,79,6675,75,83,21768,16.7,23.5,302,1.4,136,0.6,124,0.6,18,0.1,641,2.9,20275,93.1,8,0,0,1,50.5,21193,100.0
37117,North Carolina,Martin,72.4,71.0,73.8,,,,,,,,,,70.5,68.4,72.7,,,,,,,74.0,72.2,75.8,551,590,534,646,,,,,,,,,,683,591,776,,,,,,,527,455,600,23,116,74,175,,,,,,,,,,,,,,,,,,,,,,20,12,7,19,,,,,,,,,,,,,,,,,,,,,,14,12,15,18,16,21,14,12,15,64,344,3090,14,976,4,21,32,20,48,,,,,,,,,,,,,,,,,,,,,,38,36,39,1905,16,14,19,256,6,4,8,79,1265:1,332,79,,,,2.7,,,2.4,2.8,3.2,2.8,,,2.5,2.9,3.2,0.16,12927,-13274,37446,45972,0.81,0.69,0.93,44445,38426,50464,,,,,,,34399,29981,38817,27233,9662,44804,60852,55085,66619,95,24,36,12,10,9,5,15,,,,,,,,,,,,,,,,,,,,,,11,9,4,18,10,,,,,,,,,,,,,,,,,,,,,,14,13,7,21,,,,,,,,,,,,,,,,,,,,,,28,18,12,26,,,,,,,,,,20,10,34,,,,,,,18,10,30,36,25,1500,41,71.4,56.0,20,6212,67,63,70,1176,13,10,17,78,7314,76,81,21508,20.1,25.8,8833,41.1,148,0.7,149,0.7,48,0.2,960,4.5,11191,52.0,229,1,0,2,52.6,16509,74.9
37119,North Carolina,Mecklenburg,79.2,79.0,79.4,83.1,82.1,84.2,81.1,77.5,84.8,85.3,84.1,86.4,75.0,74.6,75.3,,,,,,,80.8,80.6,81.1,11088,320,314,326,228,210,245,272,182,390,155,137,174,479,466,493,,,,,,,261,253,269,644,56,52,61,46,37,54,,,,37,25,54,90,80,99,,,,,,,38,32,44,586,6,5,6,4,3,5,,,,3,2,5,10,9,11,,,,,,,3,3,4,9,8,11,14,12,16,11,9,12,6275,668,100470,9,50345,5,665,20,18,21,11,8,14,,,,,,,20,17,23,,,,,,,25,23,28,33,31,34,106620,15,14,16,17070,6,5,8,225,445:1,12514,81,8,6,10,3.1,,3.5,2.8,2.8,3.7,3.2,,3.9,2.8,3.0,3.8,0.19,10534,-5885,52765,67396,0.78,0.76,0.80,80645,77839,83451,47266,36224,58308,106583,99441,113725,55636,53708,57564,60754,58240,63268,104192,102202,106182,46,55,30,450,6,9,8,9,6,5,8,,,,,,,21,19,23,,,,,,,2,2,3,552,10,9,11,10,6,4,8,,,,7,4,11,7,5,8,,,,,,,13,12,14,737,13,12,14,9,7,12,,,,3,2,6,24,22,27,,,,,,,9,8,10,717,9,9,10,9,7,11,,,,6,4,8,14,12,15,,,,,,,7,6,8,404,817,86400,14,76.4,65.9,166,249519,56,55,57,60083,14,13,14,92,412540,92,93,1145392,22.4,12.2,361440,31.6,10147,0.9,76753,6.7,1383,0.1,165220,14.4,513971,44.9,51183,5,5,5,51.6,9419,0.8
37121,North Carolina,Mitchell,74.3,72.9,75.8,,,,,,,,,,,,,,,,,,,,,,327,512,450,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,17,14,19,10,8,11,13,100,2070,14,270,2,13,29,15,50,,,,,,,,,,,,,,,,,,,,,,31,30,33,1376,16,14,19,163,6,4,7,199,503:1,158,78,,,,3.0,,,,,,2.9,,,,,,0.05,12468,-3790,42025,48425,0.87,0.67,1.06,53555,45853,61257,,,,81667,18702,144632,,,,,,,55829,49189,62469,36,,26,5,7,,,,,,,,,,,,,,,,,,,,,,,,,17,18,10,31,23,,,,,,,,,,,,,,,,,,,,,,16,21,12,35,,,,,,,,,,,,,,,,,,,,,,17,16,9,26,,,,,,,,,,,,,,,,,,,,,,1-4,10,900,,76.7,54.0,11,5148,79,76,82,469,8,5,11,79,5135,77,82,15094,18.4,25.6,129,0.9,162,1.1,106,0.7,21,0.1,947,6.3,13655,90.5,80,1,0,1,50.4,14903,100.0
37123,North Carolina,Montgomery,73.1,71.9,74.3,77.6,67.5,87.8,,,,,,,67.2,64.4,69.9,,,,,,,74.3,72.8,75.8,593,583,532,635,454,291,676,,,,,,,906,751,1060,,,,,,,525,465,585,16,62,36,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,14,17,15,20,12,10,13,49,222,3270,13,1908,7,29,36,24,52,,,,,,,,,,,,,,,,,,,,,,34,33,36,2887,21,18,23,410,7,5,10,81,1233:1,277,95,,,,3.0,,,2.6,3.0,3.1,2.9,,,2.5,3.1,3.0,0.08,11710,-3121,37514,42387,0.89,0.77,1.00,55313,48373,62253,,,,67328,44073,90583,35450,29777,41123,46570,35831,57309,60666,55601,65731,66,43,25,12,9,7,4,12,,,,,,,,,,,,,,,,,,,,,,23,16,10,25,17,,,,,,,,,,,,,,,,,,,,,,29,21,14,31,,,,,,,,,,,,,,,,,,,,,,49,26,19,34,,,,,,,,,,32,16,57,,,,,,,26,18,37,13,16,2100,14,65.5,40.8,5,6818,72,69,74,696,8,5,11,76,7214,73,79,25894,20.7,22.2,4371,16.9,349,1.3,460,1.8,33,0.1,4175,16.1,16411,63.4,867,4,2,5,50.4,25751,100.0
37125,North Carolina,Moore,77.8,77.2,78.4,83.9,80.0,87.8,,,,,,,71.1,69.3,72.8,,,,,,,78.3,77.7,79.0,1494,386,365,408,166,109,241,,,,,,,716,630,802,,,,,,,361,338,384,57,60,46,78,81,39,150,,,,,,,,,,,,,,,,63,45,86,46,6,4,8,,,,,,,,,,,,,,,,,,,,,,10,8,11,15,13,17,9,8,10,138,159,10300,10,6027,7,74,24,19,30,,,,,,,,,,54,33,84,,,,,,,22,17,29,33,31,34,7939,14,12,16,1328,6,4,7,219,457:1,1087,92,8,4,13,3.4,,,2.8,2.9,3.6,3.2,,,2.5,2.8,3.4,0.07,9898,-1099,48999,61739,0.79,0.71,0.87,84458,80438,88478,53576,48750,58402,83162,47745,118579,45443,41061,49825,50143,22920,77366,84262,80164,88360,34,43,21,50,9,4,3,6,,,,,,,,,,23,14,36,,,,,,,2,1,4,88,17,14,22,17,,,,,,,,,,,,,,,,,,,,,,75,15,12,19,,,,,,,,,,19,9,34,,,,,,,16,12,21,146,21,18,24,21,10,39,,,,,,,35,24,51,,,,,,,20,16,23,30,44,7500,10,77.0,61.2,30,32227,77,75,79,4268,11,9,12,88,36787,86,90,105531,21.6,23.9,11309,10.7,1314,1.2,1878,1.8,199,0.2,8126,7.7,81214,77.0,1711,2,1,2,51.1,49408,49.5
37127,North Carolina,Nash,74.4,73.8,75.0,82.8,76.1,89.6,,,,,,,72.7,71.8,73.7,,,,,,,75.1,74.3,75.9,1848,509,484,534,355,256,480,,,,,,,600,558,642,,,,,,,467,433,501,54,59,44,76,,,,,,,,,,86,60,121,,,,,,,42,23,69,56,8,6,10,,,,,,,,,,,,,,,,,,,,,,12,10,13,17,14,19,12,10,14,332,411,11010,12,5234,5,79,28,22,35,,,,,,,,,,27,18,38,,,,,,,31,23,42,35,33,36,9255,17,15,19,1076,5,4,7,114,879:1,1263,89,11,6,16,2.8,,,2.6,2.6,3.3,2.6,,,2.4,2.5,3.0,0.11,10270,-11703,40877,54365,0.75,0.71,0.80,55406,50891,59921,41111,1675,80547,115461,55048,175874,47649,43444,51854,56578,33338,79818,68775,64829,72721,50,36,29,44,8,11,8,14,,,,,,,,,,,,,,,,,,,,,,70,15,11,19,15,,,,,,,,,,9,5,14,,,,,,,22,16,29,93,20,16,24,,,,,,,,,,24,18,32,,,,,,,19,14,26,140,21,18,25,28,15,47,,,,,,,18,14,24,,,,,,,23,18,29,26,44,7300,10,73.6,63.8,49,24538,65,63,67,4347,12,10,14,82,30875,79,84,95789,21.8,19.5,39509,41.2,1093,1.1,1155,1.2,92,0.1,7603,7.9,45419,47.4,1041,1,1,2,51.7,47173,49.7
37129,North Carolina,New Hanover,78.1,77.7,78.5,82.3,79.3,85.3,,,,83.9,80.6,87.2,72.2,71.1,73.4,,,,,,,78.8,78.4,79.2,3121,369,355,383,254,199,318,,,,,,,614,564,665,,,,,,,342,328,357,85,42,34,52,62,34,105,,,,,,,64,39,99,,,,,,,37,28,49,83,5,4,7,,,,,,,,,,11,7,16,,,,,,,5,3,6,10,8,12,16,13,18,9,8,11,617,308,26430,12,17897,9,258,37,32,41,,,,,,,,,,47,34,64,,,,,,,39,34,44,29,27,30,18271,13,11,15,2006,5,3,6,261,384:1,2089,88,5,2,7,3.3,,3.0,2.6,2.8,3.6,3.2,,3.4,2.4,2.9,3.5,0.12,11358,-349,48345,56749,0.85,0.81,0.89,70995,65940,76050,,,,82847,37817,127877,45953,42601,49305,55710,46899,64521,73726,70252,77200,53,53,27,59,6,7,5,8,,,,,,,,,,30,23,38,,,,,,,3,2,4,185,16,13,18,16,,,,,,,,,,,,,,,,,,,,,,164,14,12,16,,,,,,,,,,29,21,38,,,,,,,13,11,15,193,12,10,14,,,,,,,,,,20,14,27,,,,,,,11,9,13,66,139,14800,14,71.7,61.9,111,59524,60,58,61,16147,17,15,18,91,90869,90,92,234921,17.4,19.4,28655,12.2,1455,0.6,3670,1.6,299,0.1,15088,6.4,181823,77.4,2368,1,1,1,52.2,3861,1.7
37131,North Carolina,Northampton,73.2,71.6,74.8,,,,,,,,,,71.5,69.4,73.7,,,,,,,75.2,72.8,77.7,453,582,519,645,,,,,,,,,,659,570,749,,,,,,,500,408,592,10,69,33,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,15,21,15,13,17,48,319,2280,13,103,0,14,25,14,42,,,,,,,,,,,,,,,,,,,,,,40,39,42,1255,14,12,16,133,4,3,6,24,4195:1,182,79,,,,2.8,,,2.7,,3.1,2.8,,,2.7,,3.1,0.02,17323,-25115,36479,45851,0.80,0.65,0.94,51550,48064,55036,,,,,,,38140,30122,46158,53409,21173,85645,60160,52822,67498,82,35,34,12,15,13,8,21,,,,,,,,,,,,,,,,,,,,,,20,24,14,38,21,,,,,,,,,,,,,,,,,,,,,,25,26,17,39,,,,,,,,,,20,10,36,,,,,,,38,21,63,35,26,18,36,,,,,,,,,,,,,,,,,,,,,,14,6,1200,17,63.0,48.6,11,5360,72,68,75,984,14,11,18,63,4724,59,67,16779,17.5,29.3,9210,54.9,127,0.8,64,0.4,5,0.0,480,2.9,6668,39.7,53,0,0,1,51.7,15436,88.4
37133,North Carolina,Onslow,75.0,74.6,75.5,84.9,81.4,88.4,,,,85.2,81.1,89.2,73.4,72.2,74.7,,,,,,,74.4,73.9,74.9,2558,518,497,538,266,206,326,,,,215,143,311,609,553,665,,,,,,,542,517,567,120,52,42,61,45,26,72,,,,,,,80,53,117,,,,,,,49,38,62,142,5,4,6,5,3,7,,,,,,,10,7,15,,,,,,,4,4,6,11,10,13,16,14,19,11,10,13,310,184,26930,13,25795,15,168,28,23,32,,,,,,,,,,26,17,39,,,,,,,34,29,40,38,36,39,15382,14,12,16,2010,4,3,5,132,759:1,1849,90,8,4,11,3.1,,3.3,2.6,3.1,3.2,2.9,,3.3,2.4,2.9,3.0,0.05,10233,-2754,39524,38656,1.02,0.95,1.09,62190,58309,66071,51201,42071,60331,49167,27652,70682,49384,42432,56336,67811,60790,74832,61803,58472,65134,36,32,28,45,3,5,4,7,,,,,,,,,,13,9,20,,,,,,,4,3,6,200,21,17,24,20,12,6,21,,,,,,,11,6,18,,,,,,,24,20,28,162,16,14,19,9,5,16,,,,,,,19,13,28,,,,,,,17,14,21,173,13,11,14,6,3,11,,,,,,,14,10,21,,,,,,,14,12,17,122,155,14100,20,48.8,55.6,40,41845,59,57,61,9573,14,12,16,91,64851,90,93,207298,24.6,10.4,29067,14.0,2181,1.1,4610,2.2,650,0.3,28270,13.6,135795,65.5,1593,1,1,1,44.9,74193,36.3
37135,North Carolina,Orange,81.6,81.0,82.2,86.9,81.8,91.9,,,,88.1,84.8,91.3,74.3,72.5,76.0,,,,,,,82.4,81.7,83.0,1199,244,229,258,206,153,271,,,,90,58,133,512,449,575,,,,,,,219,203,235,73,49,39,62,47,22,86,,,,,,,163,107,239,,,,,,,32,21,46,59,7,6,9,,,,,,,,,,,,,,,,,,,,,,9,7,10,14,12,16,9,7,10,315,242,13940,10,2914,2,66,15,11,19,,,,,,,,,,20,10,36,,,,,,,16,12,21,29,27,30,10350,12,10,13,1484,5,4,6,280,357:1,1725,90,2,1,3,3.4,,3.7,2.8,2.5,3.9,3.3,,4.1,2.4,2.6,3.6,0.07,13604,2082,62670,74479,0.84,0.77,0.92,87780,80551,95009,,,,108831,86196,131466,54568,41597,67539,77550,65337,89763,93417,88601,98233,30,34,32,77,12,3,2,4,,,,,,,,,,17,10,26,,,,,,,1,1,3,81,11,8,13,11,,,,,,,,,,,,,,,,,,,,,,52,7,5,9,,,,,,,,,,17,9,28,,,,,,,7,5,10,76,7,6,9,13,6,22,,,,,,,11,6,19,,,,,,,7,5,9,43,50,10600,9,77.8,70.1,90,35939,65,63,66,8289,15,14,17,92,51335,91,93,150477,18.3,16.2,17272,11.5,953,0.6,12287,8.2,137,0.1,13253,8.8,103596,68.8,3761,3,2,3,52.3,43188,29.0
37137,North Carolina,Pamlico,74.3,72.1,76.4,,,,,,,,,,69.6,63.3,75.9,,,,,,,74.1,71.6,76.6,275,524,448,599,,,,,,,,,,637,455,867,,,,,,,542,450,635,10,121,58,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,13,16,14,19,11,9,12,23,206,1510,12,456,3,29,77,51,110,,,,,,,,,,,,,,,,,,,,,,35,33,36,1059,17,15,20,134,7,5,9,89,1126:1,140,93,,,,2.9,,,2.5,,3.0,2.9,,,2.4,,3.0,0.01,14996,-3961,36480,51730,0.71,0.54,0.87,59845,51664,68026,30833,5856,55810,,,,20465,14952,25978,60673,18484,102862,65075,58354,71796,74,48,22,5,13,,,,,,,,,,,,,,,,,,,,,,,,,13,18,8,35,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,23,14,35,,,,,,,,,,,,,,,,,,,,,,6,1-4,700,,72.3,48.3,1,4185,82,78,85,656,14,10,17,83,4243,80,86,12381,13.8,31.6,2155,17.4,101,0.8,87,0.7,25,0.2,615,5.0,9180,74.1,158,1,0,2,48.6,12276,100.0
