,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
48381,Texas,Randall,77.1,76.6,77.5,77.5,76.1,78.8,,,,82.1,77.1,87.1,74.6,69.9,79.2,,,,,,,76.7,76.1,77.2,1864,391,372,409,406,354,457,,,,,,,628,473,818,,,,,,,399,378,420,88,59,47,72,45,28,69,,,,,,,,,,,,,,,,62,47,81,76,7,5,8,,,,,,,,,,,,,,,,,,,,,,10,9,12,16,14,19,10,8,11,156,130,15750,11,2876,2,56,13,10,17,12,6,21,,,,,,,,,,,,,,,,14,10,20,34,32,35,15667,18,16,21,3520,10,7,12,75,1341:1,706,95,6,2,9,3.1,,3.4,2.8,2.9,3.2,3.3,,3.8,2.7,3.1,3.4,0.07,8613,24,48199,63647,0.76,0.71,0.80,77066,73163,80969,36861,13485,60237,71591,46385,96797,66250,53016,79484,70800,62661,78939,79038,75943,82133,44,45,20,32,4,3,2,5,,,,,,,,,,,,,,,,,,,,,,142,20,17,24,21,9,5,14,,,,,,,,,,,,,,,,24,20,29,114,16,13,19,,,,,,,,,,,,,,,,,,,,,,135,14,12,17,10,6,15,,,,,,,,,,,,,,,,16,13,19,123,127,13700,18,64.8,68.5,130,38208,69,68,71,5863,11,9,12,91,50187,90,92,146140,23.7,15.7,5279,3.6,1436,1.0,2981,2.0,156,0.1,37127,25.4,97752,66.9,1114,1,1,1,50.5,23896,17.0
48383,Texas,Reagan,76.0,73.1,78.9,,,,,,,,,,,,,,,,,,,,,,48,438,322,583,356,226,534,,,,,,,,,,,,,,,,590,350,932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,13,15,13,17,13,11,14,,,360,11,51,2,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,505,26,23,30,148,15,11,19,96,1045:1,70,98,,,,3.0,,,,,,3.1,,,,,,0.00,18685,3672,39504,52432,0.75,0.55,0.95,83195,74588,91802,,,,,,,,,,61500,46527,76473,94079,78087,110071,59,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,39,19,71,,,,,,,,,,,,,,,,,,,,,,0,0,400,0,49.8,43.3,,735,67,60,75,126,12,4,20,84,920,75,94,3135,28.6,11.5,87,2.8,52,1.7,35,1.1,0,0.0,2284,72.9,697,22.2,63,2,0,5,45.4,3385,100.0
48385,Texas,Real,73.2,69.6,76.9,,,,,,,,,,,,,,,,,,,,,,88,583,445,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,13,16,19,17,21,13,12,15,,,610,21,1605,49,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,412,28,24,32,84,16,13,20,106,947:1,,,,,,2.4,,,,2.4,2.5,2.7,,,,2.7,2.7,0.01,14031,-13467,24484,38542,0.64,0.17,1.10,49467,41850,57084,,,,,,,,,,28611,20664,36558,57308,39253,75363,66,,25,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,200,0,76.8,20.6,,736,74,65,83,103,12,1,22,74,738,67,81,2840,17.8,29.6,47,1.7,76,2.7,19,0.7,15,0.5,847,29.8,1831,64.5,51,2,0,5,50.5,2758,100.0
48387,Texas,Red River,69.6,67.7,71.4,,,,,,,,,,61.2,55.9,66.5,,,,,,,70.1,67.9,72.3,360,765,677,853,,,,,,,,,,1276,998,1607,,,,,,,718,620,817,17,165,96,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,22,12,10,14,18,182,1950,17,3327,26,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,38,1344,21,18,24,233,10,7,13,43,2308:1,,,,,,2.8,,,2.4,,3.0,3.0,,,2.5,,3.2,0.18,14544,-6214,35789,53397,0.67,0.46,0.88,47081,40169,53993,35000,28617,41383,,,,27880,15795,39965,50921,39406,62436,52820,45723,59917,73,68,29,,,,,,,,,,,,,,,,,,,,,,,,,,,15,26,14,44,25,,,,,,,,,,,,,,,,,,,,,,13,22,12,37,,,,,,,,,,,,,,,,,,,,,,32,38,26,53,,,,,,,,,,,,,,,,,,,,,,9,8,900,19,60.3,47.9,14,3497,75,70,80,556,13,8,18,68,3149,63,73,11542,20.4,25.0,1742,15.1,219,1.9,60,0.5,6,0.1,941,8.2,8433,73.1,181,2,0,3,50.5,11587,100.0
48389,Texas,Reeves,74.7,73.2,76.1,73.9,72.2,75.5,,,,,,,,,,,,,,,,75.8,72.8,78.8,223,526,457,595,574,490,659,,,,,,,,,,,,,,,,458,326,626,13,84,45,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,17,15,18,16,15,18,121,1000,1830,13,991,7,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,39,1853,28,24,31,446,13,9,17,39,2581:1,201,88,,,,2.7,,,,2.6,3.1,2.9,,,,2.9,2.8,0.02,21846,5583,39295,57133,0.69,0.53,0.85,53969,46062,61876,,,,,,,,,,50037,37872,62202,111558,15188,207928,68,54,31,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,21,43,,,,,,,,,,,,,,,,,,,,,,14,10,1400,17,36.5,39.6,75,3089,75,68,83,457,12,6,18,71,2911,65,76,12905,24.6,12.4,475,3.7,177,1.4,241,1.9,16,0.1,9973,77.3,2078,16.1,1560,12,8,16,42.3,1667,11.3
48391,Texas,Refugio,74.1,71.5,76.6,75.8,72.2,79.4,,,,,,,,,,,,,,,,72.7,68.4,77.0,123,485,392,579,406,294,546,,,,,,,,,,,,,,,,530,387,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,15,18,16,20,13,12,15,,,1090,16,649,9,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,851,23,20,26,187,12,8,15,75,1326:1,,,,,,2.7,,,,2.7,2.8,2.8,,,,2.6,3.0,0.04,17678,-3480,34861,47666,0.73,0.58,0.88,50936,43254,58618,,,,,,,,,,51164,38597,63731,57611,51265,63957,69,46,33,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,28,15,48,,,,,,,,,,,,,,,,,,,,,,8,1-4,600,,62.8,40.2,54,1694,76,72,80,309,15,8,21,76,1690,70,81,6632,22.2,21.9,368,5.5,83,1.3,67,1.0,1,0.0,3489,52.6,2614,39.4,77,1,0,3,50.9,6741,100.0
48393,Texas,Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,12,17,15,18,9,8,10,0,0,90,13,199,21,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,35,74,17,14,20,27,13,10,17,125,803:1,,,,,,,,,,,,,,,,,,,15169,4567,38750,51944,0.75,0.47,1.03,70814,60394,81234,,,,,,,,,,,,,,,,30,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,91.7,48.6,9,277,87,81,92,3,1,0,23,72,230,58,86,803,22.9,23.2,0,0.0,21,2.6,2,0.2,0,0.0,103,12.8,675,84.1,0,0,0,10,50.2,827,100.0
48395,Texas,Robertson,74.9,73.6,76.3,79.7,76.1,83.3,,,,,,,71.6,68.4,74.8,,,,,,,74.0,72.1,76.0,349,525,467,584,384,269,532,,,,,,,693,547,866,,,,,,,547,467,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,16,21,12,10,14,24,170,2370,14,1613,10,,,,,,,,,,,,,,,,,,,,,,,,,,38,36,39,2118,23,20,26,481,12,8,15,52,1906:1,211,93,,,,3.1,,,2.5,2.8,3.5,3.3,,,2.6,3.2,3.6,0.18,13490,-16953,44259,61667,0.72,0.51,0.92,57796,50755,64837,,,,,,,30361,21885,38837,71801,61197,82405,68650,56094,81206,60,52,30,3,3,10,5,18,,,,,,,,,,,,,,,,,,,,,,15,19,10,31,18,,,,,,,,,,,,,,,,,,,,,,15,18,10,29,,,,,,,,,,,,,,,,,,,,,,30,25,17,36,,,,,,,,,,,,,,,,,,,,,,1-4,6,1600,,64.4,43.9,41,4746,75,72,79,702,12,7,16,80,5068,77,84,17153,23.9,20.9,3128,18.2,209,1.2,157,0.9,10,0.1,3934,22.9,9623,56.1,258,2,0,3,50.7,16757,100.0
48397,Texas,Rockwall,79.6,79.1,80.1,82.4,80.3,84.6,,,,86.8,82.2,91.3,74.3,72.2,76.3,,,,,,,79.4,78.8,80.0,992,280,262,297,235,186,283,,,,,,,454,361,546,,,,,,,283,262,304,45,36,26,48,,,,,,,,,,,,,,,,,,,,,,31,4,3,6,,,,,,,,,,,,,,,,,,,,,,9,8,10,15,12,17,8,7,10,160,168,8760,8,2536,3,33,10,7,14,,,,,,,,,,,,,,,,,,,,,,32,31,34,10462,15,13,17,2807,9,6,11,106,948:1,1769,97,8,3,13,3.2,,3.5,2.7,2.9,3.4,3.5,,4.0,2.9,3.2,3.7,0.03,9062,-1651,64590,85439,0.76,0.69,0.82,124291,115182,133400,76515,75617,77413,98958,76075,121841,105740,77940,133540,115322,98989,131655,126453,119775,133131,30,41,16,24,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,73,14,11,18,14,,,,,,,,,,,,,,,,,,,,,,59,11,8,14,,,,,,,,,,,,,,,,,,,,,,59,8,6,11,11,6,18,,,,,,,,,,,,,,,,8,6,11,46,32,12800,6,76.8,72.0,63,31503,83,82,85,3197,9,7,10,97,36566,96,97,123208,26.2,12.6,11139,9.0,1136,0.9,4533,3.7,172,0.1,25775,20.9,78750,63.9,1395,1,1,2,50.0,14810,13.7
48399,Texas,Runnels,73.2,71.5,74.8,73.2,70.4,76.0,,,,,,,,,,,,,,,,72.4,70.1,74.6,227,583,503,663,603,462,773,,,,,,,,,,,,,,,,613,509,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,15,20,12,10,13,12,145,1340,14,1679,16,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,1381,25,22,28,336,14,10,17,122,822:1,147,95,,,,2.8,,,,2.7,2.8,3.0,,,,2.8,3.1,0.04,13183,-4185,36975,46160,0.80,0.65,0.95,52729,45847,59611,,,,,,,52396,10871,93921,46667,30340,62994,61641,49058,74224,62,31,26,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,31,19,46,,,,,,,,,,,,,,,,,,,,,,7,8,1000,15,58.0,50.5,17,2907,77,73,81,248,7,3,11,82,3105,78,86,9859,23.4,20.4,224,2.3,200,2.0,118,1.2,4,0.0,3532,35.8,5851,59.3,253,3,1,4,48.6,9900,100.0
48401,Texas,Rusk,74.7,73.9,75.4,86.6,75.6,97.7,,,,,,,71.9,70.1,73.8,,,,,,,74.8,73.9,75.6,1007,513,480,545,382,300,481,,,,,,,633,544,722,,,,,,,513,473,552,36,68,48,94,77,38,137,,,,,,,,,,,,,,,,48,26,81,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,18,16,21,11,10,13,188,422,6600,13,5973,11,15,9,5,15,,,,,,,,,,,,,,,,,,,,,,36,35,38,6518,25,22,27,1345,11,8,14,49,2051:1,548,93,15,6,24,2.8,,,2.2,2.6,3.1,2.9,,,2.4,2.8,3.1,0.03,12722,-13173,37248,53465,0.70,0.62,0.77,55085,48582,61588,,,,,,,40504,33181,47827,52068,41702,62434,74814,67754,81874,68,23,25,8,3,6,4,9,,,,,,,,,,,,,,,,,,,,,,44,16,12,22,16,,,,,,,,,,,,,,,,,,,,,,44,16,12,22,,,,,,,,,,24,12,43,,,,,,,17,11,24,119,32,26,37,32,20,50,,,,,,,36,23,54,,,,,,,32,25,40,29,5,4900,7,54.5,51.2,18,14084,79,77,81,1488,9,7,11,73,12979,70,76,53333,22.3,17.4,8703,16.3,591,1.1,404,0.8,67,0.1,9917,18.6,33204,62.3,1245,2,2,3,46.7,33456,64.1
48403,Texas,Sabine,71.2,69.1,73.4,,,,,,,,,,,,,,,,,,,,,,281,669,574,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,20,17,22,11,10,13,14,159,2010,20,601,6,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,39,1257,24,21,27,243,13,10,16,139,718:1,135,90,,,,2.8,,,,,,3.0,,,,,,0.04,13804,-3985,40861,54931,0.74,0.45,1.03,50564,43577,57551,,,,,,,39886,18474,61298,,,,46716,36025,57407,62,16,27,2,4,,,,,,,,,,,,,,,,,,,,,,,,,12,20,8,39,23,,,,,,,,,,,,,,,,,,,,,,12,23,12,40,,,,,,,,,,,,,,,,,,,,,,29,40,27,57,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,800,,64.5,29.4,2,3793,85,81,89,514,12,8,17,85,3818,82,89,10048,17.6,30.7,634,6.3,113,1.1,56,0.6,7,0.1,527,5.2,8508,84.7,2,0,0,1,49.8,9894,100.0
48405,Texas,San Augustine,71.8,69.7,73.9,,,,,,,,,,69.2,64.9,73.5,,,,,,,71.5,68.8,74.1,246,706,606,807,,,,,,,,,,948,720,1226,,,,,,,697,572,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,17,21,18,23,14,12,16,14,206,1680,21,1065,12,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,40,1247,29,26,33,220,14,10,17,64,1571:1,,,,,,2.2,,,1.7,,2.7,2.5,,,2.2,,3.0,0.24,16074,-14533,32981,55637,0.59,0.47,0.72,49591,43213,55969,,,,,,,24960,10327,39593,27227,12854,41600,52788,45059,60517,79,45,27,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,49,32,70,,,,,,,,,,,,,,,,,,,,,,0,1-4,600,,62.7,30.8,6,2212,73,70,75,373,13,7,20,77,2339,72,81,7857,19.9,26.7,1644,20.9,76,1.0,37,0.5,1,0.0,652,8.3,5369,68.3,200,3,1,4,50.1,7918,100.0
48407,Texas,San Jacinto,74.0,72.8,75.3,84.7,77.6,91.8,,,,,,,72.1,66.8,77.3,,,,,,,73.0,71.6,74.4,708,611,561,661,313,216,440,,,,,,,754,574,973,,,,,,,651,591,711,13,49,26,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,19,17,22,12,10,14,43,181,4690,17,853,3,16,19,11,30,,,,,,,,,,,,,,,,,,,,,,38,36,39,4188,27,24,30,847,14,10,18,11,9449:1,237,93,,,,2.3,,,2.2,2.2,2.4,2.5,,,2.3,2.7,2.5,0.07,12070,-7295,40208,52921,0.76,0.56,0.96,57855,50395,65315,,,,,,,55726,39468,71984,45786,33734,57838,55977,46731,65223,73,18,24,4,3,8,4,12,,,,,,,,,,,,,,,,,,,,,,30,22,14,31,21,,,,,,,,,,,,,,,,,,,,,,27,19,12,27,,,,,,,,,,,,,,,,,,,,,,51,26,19,34,,,,,,,,,,,,,,,,,,,,,,9,7,2600,6,59.0,41.4,11,8354,83,81,85,1131,12,8,15,81,8165,76,86,28348,20.9,23.2,2461,8.7,365,1.3,164,0.6,40,0.1,4764,16.8,20250,71.4,849,3,2,4,49.8,27402,100.0
48409,Texas,San Patricio,74.0,73.3,74.7,73.9,73.0,74.8,,,,,,,,,,,,,,,,73.7,72.7,74.8,1277,571,539,603,610,564,656,,,,,,,,,,,,,,,,555,506,604,37,47,33,65,38,23,58,,,,,,,,,,,,,,,,63,34,105,31,5,3,7,,,,,,,,,,,,,,,,,,,,,,13,12,15,17,15,20,13,12,15,71,125,11380,17,7150,11,21,10,6,16,,,,,,,,,,,,,,,,,,,,,,35,34,36,10132,25,22,28,2154,11,9,14,73,1372:1,912,95,16,10,22,2.9,,,,2.8,3.2,3.1,,,,3.0,3.3,0.07,12286,-2346,39463,60087,0.66,0.59,0.73,62919,56158,69680,,,,,,,43590,1990,85190,51931,47996,55866,84037,77007,91067,70,48,27,20,4,6,4,9,5,3,9,,,,,,,,,,,,,,,,8,4,13,48,14,10,19,14,11,7,17,,,,,,,,,,,,,,,,20,13,29,54,16,12,21,11,7,16,,,,,,,,,,,,,,,,26,18,36,74,16,12,20,13,9,18,,,,,,,,,,,,,,,,19,13,26,60,9,7000,10,55.0,50.4,53,16229,68,66,70,2708,12,10,14,80,19080,78,82,69954,25.9,15.1,1158,1.7,769,1.1,857,1.2,118,0.2,41054,58.7,26022,37.2,1629,3,2,3,49.2,19136,27.8
48411,Texas,San Saba,76.4,73.9,78.8,76.1,72.4,79.8,,,,,,,,,,,,,,,,74.8,71.0,78.7,113,477,380,574,431,267,659,,,,,,,,,,,,,,,,534,409,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,18,16,21,12,10,14,10,200,790,14,842,14,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,902,32,28,36,196,16,12,21,52,1941:1,,,,,,2.5,,,,2.3,2.8,3.3,,,,3.1,3.5,0.13,17106,-2317,33640,41277,0.81,0.67,0.96,51350,43792,58908,,,,,,,,,,51935,33326,70544,57679,42977,72381,61,,29,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,26,13,47,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,500,,58.1,42.6,25,1532,76,71,81,160,9,3,14,86,1739,81,92,5824,19.0,22.7,231,4.0,90,1.5,44,0.8,0,0.0,1819,31.2,3611,62.0,157,3,0,6,44.7,5730,100.0
48413,Texas,Schleicher,77.7,75.0,80.4,,,,,,,,,,,,,,,,,,,,,,37,360,246,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,14,16,14,19,12,10,14,,,270,11,103,3,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,433,32,28,36,149,25,19,31,42,2357:1,,,,,,2.8,,,,,,3.2,,,,,,0.02,13317,-625,33393,65081,0.51,0.29,0.74,54168,45938,62398,,,,,,,,,,41055,23615,58495,66417,41421,91413,65,,25,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,300,0,58.5,33.0,20,757,84,80,89,65,8,0,17,67,600,54,79,2357,23.1,22.3,35,1.5,33,1.4,14,0.6,0,0.0,1301,55.2,979,41.5,107,5,1,9,49.0,2451,100.0
48415,Texas,Scurry,74.1,72.8,75.4,72.8,70.6,75.1,,,,,,,,,,,,,,,,74.6,73.0,76.3,292,552,488,617,610,492,728,,,,,,,,,,,,,,,,535,451,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,20,13,11,14,15,108,2280,13,428,3,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,37,2251,26,23,29,639,15,11,18,60,1669:1,178,91,,,,2.6,,,,2.5,2.7,2.8,,,,2.7,2.9,0.06,12640,307,40695,55657,0.73,0.58,0.88,60387,51818,68956,,,,,,,34955,7557,62353,51716,40355,63077,69643,54492,84794,61,50,23,4,4,,,,,,,,,,,,,,,,,,,,,,,,,14,17,9,29,17,,,,,,,,,,,,,,,,,,,,,,15,18,10,29,,,,,,,,,,,,,,,,,,,,,,28,24,16,34,35,20,56,,,,,,,,,,,,,,,,18,9,32,35,1-4,1600,,47.8,54.5,27,4603,81,75,87,321,6,2,9,84,4803,81,88,16686,25.3,15.2,731,4.4,235,1.4,163,1.0,16,0.1,7151,42.9,8349,50.0,455,3,2,4,46.4,5385,31.8
48417,Texas,Shackelford,79.0,76.6,81.5,,,,,,,,,,,,,,,,,,,,,,39,289,199,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,12,17,15,19,9,8,10,,,390,13,182,5,,,,,,,,,,,,,,,,,,,,,,,,,,33,31,35,482,27,23,30,140,18,13,23,94,1062:1,,,,,,2.8,,,,,,3.2,,,,,,0.03,14040,-1803,44054,55547,0.79,0.61,0.98,64690,55089,74291,,,,,,,,,,59886,22392,97380,62120,49817,74423,49,,21,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,1-4,300,,66.2,44.0,0,1073,81,77,85,67,5,0,12,86,1142,81,92,3186,23.2,20.7,53,1.7,36,1.1,20,0.6,3,0.1,410,12.9,2626,82.4,0,0,0,2,49.4,3105,100.0
48419,Texas,Shelby,72.2,71.0,73.4,,,,,,,,,,68.9,66.2,71.6,,,,,,,71.3,69.6,72.9,539,615,560,669,333,221,481,,,,,,,761,615,907,,,,,,,644,574,714,26,92,60,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,17,20,17,22,13,11,15,46,235,3980,16,1905,7,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,39,4250,32,28,35,1006,16,12,20,104,960:1,355,96,,,,2.8,,,2.3,2.6,3.1,3.0,,,2.7,3.1,3.1,0.11,12632,-12931,35792,52064,0.69,0.59,0.79,51551,45950,57152,36250,36124,36376,,,,33750,26883,40617,36839,25606,48072,58905,47592,70218,69,24,26,5,3,10,6,16,,,,,,,,,,,,,,,,,,,,,,19,15,9,24,15,,,,,,,,,,,,,,,,,,,,,,22,18,11,27,,,,,,,,,,,,,,,,,,,,,,65,37,28,47,,,,,,,,,,40,20,69,,,,,,,43,31,57,18,1-4,2600,,59.0,43.4,16,6756,75,71,79,855,10,7,13,78,6967,74,81,24008,25.8,18.2,4042,16.8,259,1.1,391,1.6,36,0.1,4703,19.6,14456,60.2,804,4,,,50.2,18899,78.7
48421,Texas,Sherman,79.3,76.6,82.1,,,,,,,,,,,,,,,,,,,,,,33,317,217,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,20,11,10,13,,,290,12,289,10,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,35,532,34,30,37,242,31,24,38,36,2799:1,,,,,,3.0,,,,2.8,3.3,3.1,,,,2.9,3.3,0.02,10842,-11859,33523,47500,0.71,0.26,1.15,73395,63873,82917,,,,,,,,,,50577,37774,63380,77333,47332,107334,58,,21,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,400,,50.0,46.4,29,614,76,70,83,92,13,1,24,86,687,78,93,2799,27.3,15.9,34,1.2,49,1.8,27,1.0,0,0.0,1288,46.0,1424,50.9,93,4,0,8,47.3,2782,100.0
48423,Texas,Smith,75.9,75.5,76.2,83.0,80.9,85.1,,,,91.1,82.9,99.2,72.1,71.2,73.1,,,,,,,75.6,75.2,76.1,3618,449,434,465,285,249,321,,,,193,119,295,619,575,663,,,,,,,457,438,476,165,65,55,74,53,38,72,,,,,,,103,75,136,,,,,,,63,50,79,156,7,6,9,5,4,8,,,,,,,13,10,18,,,,,,,7,5,9,12,10,13,17,15,20,11,10,13,516,263,29760,13,17066,8,66,9,7,12,,,,,,,,,,10,5,17,,,,,,,11,8,15,35,34,36,34219,25,23,28,6970,12,9,14,174,575:1,2347,94,10,6,13,2.9,,3.3,2.5,2.7,3.3,3.1,,3.8,2.6,3.0,3.4,0.15,11383,-4569,40913,52829,0.77,0.72,0.83,67978,64673,71283,56167,26606,85728,62383,50694,74072,53355,46936,59774,67163,61140,73186,76782,72979,80585,69,41,21,60,4,5,4,6,5,3,8,,,,,,,11,8,16,,,,,,,4,2,5,233,20,17,22,20,7,4,12,,,,,,,10,6,15,,,,,,,27,23,31,210,18,16,20,9,6,14,,,,,,,18,13,25,,,,,,,22,18,25,298,18,16,21,12,8,16,,,,,,,19,15,25,,,,,,,21,18,24,43,271,22500,14,61.6,61.2,64,55863,69,67,70,9661,12,11,14,87,70824,86,88,241922,24.0,17.4,41394,17.1,2197,0.9,4178,1.7,259,0.1,50853,21.0,140731,58.2,8446,4,3,4,51.5,81542,34.9
